idGrade,23365141_simepar,24925344_simepar,25005346_simepar,25095359_simepar,25105287_simepar,25115408_simepar,25215130_simepar,25254905_simepar,25264913_simepar,25264916_simepar,25264930_simepar,25275035_simepar,25275357_simepar,25284923_simepar,25314930_simepar,25314931_simepar,25315021_simepar,25315119_simepar,25315254_simepar,25315329_simepar,25324915_simepar,25324916_simepar,25324927_simepar,25334953_simepar,25335105_simepar,25335129_simepar,25344925_simepar,25344928_simepar,25345306_simepar,25345422_simepar,25345435_simepar,25345816_simepar,25354926_simepar,25355424_simepar,25364907_simepar,25364911_simepar,25364919_simepar,25365143_simepar,25365239_simepar,25374931_simepar,25375212_simepar,25375427_simepar,25384920_simepar,25384924_simepar,25384930_simepar,25384933_simepar,25385149_simepar,25385157_simepar,25385201_simepar,25395143_simepar,25404918_simepar,25404919_simepar,25405149_simepar,25405259_simepar,25414930_simepar,25414936_simepar,25424934_simepar,25424938_simepar,25425241_simepar,25435059_simepar,25435458_simepar,25444916_simepar,25444920_simepar,25444935_simepar,25444946_simepar,25444947_simepar,25445068_simepar,25445144_simepar,25454904_simepar,25454910_simepar,25454912_simepar,25464915_simepar,25464919_simepar,25464957_simepar,25465053_simepar,25465256_simepar,25474932_simepar,25474946_simepar,25474953_simepar,25475066_simepar,25475206_simepar,25475458_simepar,25484904_simepar,25484918_simepar,25485116_simepar,25485173_simepar,25485254_simepar,25485361_simepar,25494905_simepar,25494990_simepar,25495200_simepar,25495221_simepar,25504918_simepar,25505222_simepar,25505367_simepar,25514914_simepar,25525023_simepar,25525251_simepar,25534954_simepar,25535454_simepar,25544907_simepar,25544909_simepar,25544938_simepar,25544941_simepar,25554916_simepar,25554920_simepar,25555031_simepar,25564928_simepar,25575457_simepar,25584916_simepar,25584963_simepar,25594916_simepar,25594922_simepar,25594926_simepar,25594939_simepar,25604939_simepar,25604951_simepar,25614917_simepar,25644907_simepar,25654931_simepar,25664910_simepar,25684954_simepar,25695262_simepar,25724970_simepar,25725375_simepar,25755210_simepar,25755305_simepar,25784977_simepar,25815290_simepar,25825217_simepar,25885042_simepar,25984968_simepar,25985256_simepar,26005139_simepar,26015237_simepar,26025035_simepar,26025109_simepar,26045306_simepar,26055019_simepar,26055155_simepar,26055305_simepar,26064948_simepar,26065150_simepar,26075241_simepar,26075306_simepar,26075307_simepar,26085306_simepar,26085307_simepar,26094978_simepar,26094980_simepar,26105047_simepar,26105114_simepar,26114981_simepar,26124978_simepar,26125265_simepar,26134980_simepar,26145103_simepar,26145104_simepar,26155302_simepar,26175039_simepar,26205269_simepar,26234941_simepar,26234950_simepar,26235107_simepar,26235108_simepar,26235267_simepar,26235271_simepar,26255110_simepar,26265364_simepar,26275268_simepar,26285158_simepar,26285363_simepar,26304991_simepar,26355045_simepar,26395036_simepar,26405309_simepar,26434959_simepar,26435132_simepar,26445084_simepar,26445135_simepar,26445235_simepar,26445269_simepar,26455024_simepar,26455269_simepar,26475197_simepar,26575233_simepar,26585152_simepar,26785101_simepar,2551015_ana,2551063_ana,2551069_ana,2552009_ana,2552030_ana,2552055_ana,65136550_ana,65140000_ana,65141000_ana,65258000_ana,65259000_ana,65270000_ana,65271000_ana,65293000_ana,65815040_ana,65815050_ana,65815060_ana,65824991_ana,65831000_ana,65831020_ana,65831900_ana,65832000_ana,65875500_ana,65883051_ana,65889700_ana,65894991_ana,65945200_ana,65945400_ana,65945500_ana,65945600_ana,65954200_ana,65954250_ana,65954300_ana,65954400_ana,65954900_ana,65954950_ana,65975300_ana,65980500_ana,65981500_ana,65983100_ana,65984000_ana,65987000_ana,65992500_ana,65992502_ana
485,137.20,69.03,64.82,68.73,35.98,126.15,151.34,388.74,378.57,378.60,372.09,242.70,59.36,378.90,372.11,371.10,38.23,181.42,47.60,51.40,386.15,385.69,375.20,313.30,193.83,152.61,377.21,373.79,22.18,122.93,83.04,33.65,376.24,125.21,394.41,390.92,382.85,157.43,61.18,370.89,87.82,127.62,382.01,377.20,372.18,368.46,151.30,107.74,97.91,157.04,383.69,382.39,151.43,41.18,371.52,365.41,367.40,362.78,59.12,241.57,159.02,385.16,381.75,366.59,356.01,354.22,232.92,156.06,396.75,391.58,389.54,386.97,382.95,344.41,247.83,42.09,369.23,327.70,348.97,235.22,98.48,159.41,397.62,383.54,183.27,127.11,46.12,61.51,395.44,311.06,105.58,79.21,383.70,78.29,69.08,387.06,267.20,50.69,347.23,155.42,394.60,392.70,363.61,360.73,386.22,382.21,255.45,373.40,158.78,370.95,338.68,385.18,379.10,375.99,363.15,362.19,350.62,385.15,394.84,371.54,392.06,348.36,50.25,332.39,83.12,97.89,39.28,327.65,47.58,124.22,264.40,338.46,77.94,149.56,79.25,250.91,198.93,72.12,278.00,131.71,73.60,329.85,166.66,87.64,75.16,74.78,76.32,76.14,331.28,329.52,232.93,196.36,329.56,332.58,87.66,330.89,214.17,213.03,84.35,274.69,93.94,370.97,362.64,214.28,213.12,97.71,97.08,212.41,115.16,101.49,156.81,117.18,325.36,260.54,285.95,111.36,355.00,203.46,255.65,198.60,130.52,119.68,300.04,120.95,156.82,146.01,197.93,250.91,151.18,109.25,137.35,56.75,69.76,98.15,351.95,101.73,104.95,268.63,262.98,252.51,248.49,232.64,119.83,119.56,122.40,108.92,109.75,109.14,105.91,106.20,66.27,45.04,26.08,14.84,70.90,69.79,69.81,69.26,76.57,77.52,76.97,73.99,71.36,70.99,50.31,73.77,73.84,68.48,75.90,95.48,147.92,146.78
486,127.33,75.81,72.40,77.57,33.53,136.19,141.30,378.70,368.53,368.56,362.05,232.66,69.15,368.86,362.07,361.06,47.74,171.39,37.84,61.14,376.10,375.64,365.16,303.28,183.84,142.63,367.16,363.74,28.64,132.97,92.70,42.08,366.19,135.25,384.36,380.88,372.81,147.39,51.16,360.85,77.78,137.66,371.97,367.16,362.13,358.41,141.25,98.07,87.86,147.00,373.65,372.34,141.38,31.13,361.48,355.37,357.36,352.74,49.10,231.53,169.06,375.12,371.71,356.54,345.97,344.18,222.88,146.02,386.70,381.54,379.50,376.93,372.91,334.37,237.79,41.68,359.20,317.76,338.94,225.19,89.59,169.44,387.59,373.50,173.57,117.10,45.16,71.46,385.49,301.02,96.12,69.26,373.66,68.39,78.98,377.02,257.39,41.14,337.21,165.41,384.57,382.67,353.58,350.71,376.19,372.18,245.69,363.38,168.75,360.99,328.67,375.16,369.08,365.97,353.14,352.18,340.61,375.13,384.83,361.54,382.06,338.37,43.07,322.42,92.28,88.83,41.84,317.71,46.54,116.13,254.59,328.63,72.79,140.69,75.06,241.30,189.59,73.64,268.38,123.56,75.16,320.14,157.74,84.15,76.67,76.42,77.81,77.77,321.54,319.79,223.92,187.39,319.85,322.87,84.19,321.19,205.18,204.05,85.22,265.20,91.14,361.29,352.97,205.30,204.16,94.83,94.61,203.50,120.99,98.82,150.47,122.88,315.86,251.96,276.76,112.57,345.36,195.27,247.87,190.39,125.83,117.47,290.86,118.78,150.47,141.68,190.57,243.07,141.14,99.34,127.56,46.71,63.37,89.17,342.04,94.18,97.18,260.04,254.40,243.79,239.73,224.03,109.88,109.61,112.41,99.26,102.45,101.77,98.15,98.36,58.90,36.84,16.05,18.50,68.66,67.39,67.40,66.84,76.43,77.50,77.05,73.61,71.12,70.62,60.34,82.29,82.36,78.39,85.60,105.34,157.74,156.59
487,117.48,83.27,80.52,86.68,34.01,146.23,131.25,368.65,358.49,358.52,352.01,222.63,79.00,358.82,352.03,351.01,57.44,161.36,28.28,70.97,366.06,365.60,355.11,293.26,173.86,132.66,357.12,353.70,36.75,143.00,102.42,51.09,356.15,145.29,374.32,370.84,362.76,137.35,41.14,350.81,67.74,147.70,361.93,357.11,352.09,348.37,131.21,88.50,77.82,136.96,363.60,362.30,131.34,21.09,351.44,345.33,347.31,342.69,39.08,221.49,179.10,365.08,361.66,346.50,335.93,334.14,212.84,135.99,376.66,371.50,369.46,366.89,362.87,324.33,227.75,43.64,349.16,307.82,328.90,215.15,80.97,179.47,377.55,363.47,163.91,107.10,46.41,81.43,375.54,290.99,86.80,59.34,363.63,58.54,88.92,366.99,247.58,31.87,327.18,175.41,374.54,372.64,343.55,340.68,366.16,362.16,235.96,353.35,178.72,351.03,318.65,365.14,359.06,355.96,343.12,342.16,330.59,365.12,374.82,351.54,372.06,328.38,37.24,312.45,101.60,80.00,46.48,307.78,47.63,108.37,244.80,318.81,68.72,131.99,72.04,231.72,180.31,76.45,258.80,115.70,77.98,310.44,148.96,81.75,79.41,79.31,80.52,80.62,311.82,310.08,215.00,178.53,310.16,313.18,81.79,311.51,196.29,195.17,87.24,255.76,89.39,351.62,343.32,196.42,195.30,92.94,93.14,194.69,127.34,97.11,144.55,129.11,306.38,243.50,267.61,114.64,335.74,187.25,240.25,182.36,121.78,116.09,281.74,117.43,144.54,137.93,183.47,235.40,131.10,89.47,117.81,36.66,58.02,80.44,332.12,87.13,89.86,251.56,245.93,235.19,231.08,215.55,99.94,99.68,102.43,89.70,95.64,94.88,90.83,90.95,52.43,29.77,6.08,25.81,67.83,66.42,66.42,65.87,77.59,78.76,78.42,74.59,72.28,71.65,70.38,91.12,91.19,88.33,95.37,115.24,167.58,166.43
488,107.67,91.22,89.04,95.98,37.30,156.27,121.21,358.61,348.45,348.48,341.97,212.59,88.90,348.77,341.98,340.97,67.23,151.33,19.23,80.85,356.02,355.55,345.07,283.24,163.88,122.70,347.07,343.65,45.63,153.04,112.21,60.43,346.11,155.33,364.27,360.79,352.72,127.31,31.14,340.76,57.71,157.75,351.88,347.07,342.05,338.33,121.17,79.03,67.78,126.91,353.56,352.26,121.30,11.06,341.39,335.28,337.27,332.65,29.08,211.45,189.14,355.04,351.62,336.46,325.89,324.10,202.80,125.95,366.62,361.46,359.42,356.85,352.83,314.29,217.72,47.67,339.12,297.90,318.86,205.12,72.71,189.50,367.51,353.43,154.30,97.10,49.69,91.42,365.59,280.96,77.66,49.47,353.60,48.76,98.87,356.96,237.80,23.27,317.15,185.42,364.51,362.61,333.53,330.66,356.13,352.13,226.25,343.33,188.71,341.08,308.64,355.12,349.04,345.94,333.11,332.15,320.58,355.10,364.81,341.53,362.06,318.39,33.47,302.49,111.04,71.49,52.64,297.85,50.72,101.00,235.03,309.00,65.94,123.48,70.32,222.18,171.13,80.41,249.25,108.20,81.94,300.77,140.35,80.53,83.28,83.30,84.34,84.56,302.12,300.38,206.18,169.80,300.49,303.51,80.58,301.85,187.51,186.41,90.34,246.35,88.74,341.97,333.69,187.65,186.56,92.11,92.75,186.01,134.14,96.42,139.09,135.79,296.95,235.15,258.54,117.53,326.15,179.44,232.82,174.53,118.44,115.56,272.68,116.91,139.07,134.83,176.65,227.91,121.05,79.64,108.12,26.62,54.01,72.05,322.22,80.71,83.11,243.19,237.58,226.69,222.53,207.21,90.03,89.78,92.46,80.24,89.44,88.59,84.07,84.08,47.22,24.84,4.24,34.52,68.48,66.96,66.95,66.41,80.00,81.24,81.00,76.87,74.78,74.04,80.42,100.17,100.24,98.30,105.20,125.15,177.44,176.29
489,97.90,99.56,97.86,105.42,42.76,166.31,111.16,348.56,338.41,338.44,331.93,202.55,98.82,338.73,331.94,330.93,77.09,141.30,11.91,90.77,345.97,345.51,335.03,273.22,153.91,112.76,337.03,333.61,54.91,163.08,122.03,69.96,336.06,165.37,354.23,350.75,342.68,117.27,21.18,330.72,47.68,167.79,341.84,337.03,332.00,328.28,111.12,69.72,57.74,116.87,343.52,342.21,111.25,1.17,331.35,325.24,327.23,322.61,19.12,201.41,199.18,345.00,341.58,326.42,315.85,314.06,192.76,115.92,356.58,351.42,349.38,346.81,342.80,304.26,207.68,53.30,329.08,287.97,308.82,195.08,64.95,199.54,357.48,343.39,144.74,87.12,54.64,101.42,355.65,270.92,68.76,39.69,343.56,39.12,108.85,346.93,228.04,16.39,307.12,195.43,354.48,352.58,323.50,320.63,346.11,342.10,216.57,333.30,198.69,331.13,298.62,345.10,339.02,335.93,323.09,322.14,310.57,345.09,354.81,331.53,352.06,308.41,32.47,292.54,120.58,63.42,59.86,287.93,55.48,94.13,225.28,299.21,64.61,115.22,70.01,212.68,162.04,85.38,239.74,101.13,86.88,291.11,131.94,80.55,88.13,88.26,89.13,89.46,292.43,290.71,197.47,161.22,290.85,293.86,80.60,292.21,178.86,177.77,94.40,237.00,89.21,332.34,324.08,179.01,177.95,92.36,93.42,177.46,141.32,96.76,134.16,142.85,287.55,226.94,249.53,121.18,316.58,171.85,225.58,166.94,115.87,115.89,263.68,117.25,134.13,132.41,170.14,220.61,111.01,69.88,98.49,16.58,51.67,64.13,312.32,75.08,77.07,234.94,229.36,218.32,214.12,199.02,80.15,79.91,82.51,70.95,83.98,83.03,78.02,77.90,43.71,23.44,14.17,43.80,70.56,68.96,68.94,68.43,83.55,84.84,84.71,80.34,78.49,77.66,90.46,109.40,109.46,108.27,115.06,135.09,187.33,186.17
490,88.19,108.19,106.89,114.96,49.68,176.35,101.12,338.52,328.37,328.40,321.89,192.51,108.77,328.69,321.90,320.88,86.99,131.28,10.75,100.71,335.93,335.47,324.98,263.20,143.95,102.84,326.98,323.56,64.41,173.12,131.88,79.61,326.02,175.41,344.18,340.70,332.63,107.23,11.39,320.67,37.66,177.83,331.79,326.98,321.96,318.24,101.08,60.65,47.70,106.82,333.47,332.17,101.21,9.07,321.31,315.20,317.19,312.57,9.35,191.37,209.22,334.95,331.54,316.38,305.81,304.02,182.72,105.89,346.54,341.38,339.34,336.77,332.76,294.22,197.65,60.10,319.04,278.06,298.78,185.05,57.89,209.57,347.44,333.36,135.26,77.15,60.85,111.42,345.71,260.89,60.23,30.08,333.53,29.75,118.83,336.90,218.31,14.04,297.10,205.44,344.46,342.56,313.47,310.61,336.08,332.08,206.93,323.28,208.68,321.18,288.61,335.08,329.01,325.91,313.08,312.13,300.56,335.08,344.80,321.54,342.06,298.43,34.50,282.59,130.19,55.98,67.79,278.01,61.52,87.86,215.55,289.44,64.82,107.25,71.12,203.23,153.07,91.18,230.27,94.60,92.64,281.49,123.76,81.80,93.79,94.02,94.74,95.16,282.78,281.06,188.90,152.81,281.23,284.23,81.86,282.60,170.35,169.29,99.30,227.71,90.79,322.74,314.50,170.52,169.50,93.68,95.16,169.08,148.83,98.13,129.81,150.25,278.19,218.87,240.60,125.52,307.04,164.51,218.56,159.60,114.11,117.08,254.76,118.44,129.77,130.70,163.98,213.54,100.97,60.21,88.96,6.53,51.22,56.88,302.44,70.43,71.92,226.84,221.28,210.10,205.84,191.00,70.32,70.08,72.58,61.89,79.42,78.37,72.84,72.58,42.35,26.14,24.19,53.35,73.94,72.31,72.29,71.81,88.10,89.42,89.38,84.87,83.24,82.35,100.50,118.76,118.81,118.26,124.94,145.04,197.22,196.07
491,78.57,117.05,116.09,124.59,57.53,186.40,91.08,328.48,318.33,318.36,311.85,182.47,118.74,318.65,311.85,310.84,96.92,121.25,17.07,110.66,325.88,325.42,314.94,253.18,134.01,92.94,316.94,313.52,74.06,183.16,141.76,89.35,315.97,185.45,334.14,330.66,322.59,97.20,3.55,310.63,27.66,187.88,321.75,316.94,311.91,308.19,91.03,51.93,37.67,96.78,323.43,322.12,91.16,19.10,311.26,305.15,307.14,302.52,3.31,181.33,219.26,324.91,321.50,306.33,295.77,293.98,172.69,95.85,336.50,331.34,329.30,326.73,322.72,284.18,187.61,67.70,309.01,268.15,288.74,175.02,51.82,219.61,337.40,323.32,125.85,67.20,67.98,121.43,335.77,250.86,52.22,20.89,323.49,21.00,128.82,326.87,208.60,18.09,287.07,215.45,334.43,332.53,303.45,300.58,326.06,322.05,197.32,313.26,218.68,311.24,278.60,325.07,318.99,315.90,303.07,302.12,290.56,325.06,334.80,311.54,332.07,288.46,39.08,272.65,139.86,49.48,76.23,268.10,68.49,82.33,205.86,279.68,66.55,99.66,73.60,193.84,144.23,97.66,220.84,88.73,99.09,271.89,115.88,84.23,100.14,100.46,101.04,101.54,273.15,271.44,180.47,144.61,271.64,274.64,84.30,273.02,162.02,160.98,104.93,218.47,93.42,313.16,304.94,162.20,161.22,96.04,97.89,160.88,156.62,100.48,126.11,157.94,268.88,210.97,231.76,130.49,297.54,157.47,211.77,152.58,113.22,119.10,245.93,120.45,126.05,129.75,158.22,206.70,90.94,50.69,79.54,3.52,52.71,50.59,292.56,66.97,67.88,218.89,213.37,202.03,197.72,183.17,60.55,60.33,62.69,53.18,75.91,74.77,68.75,68.33,43.33,31.91,34.23,63.06,78.47,76.83,76.80,76.36,93.51,94.85,94.89,90.28,88.88,87.93,110.54,128.21,128.27,128.26,134.85,155.00,207.13,205.98
492,69.06,126.09,125.43,134.28,65.98,196.44,81.03,318.43,308.29,308.32,301.82,172.44,128.72,308.61,301.81,300.80,106.87,111.24,25.87,120.64,315.84,315.38,304.90,243.17,124.08,83.07,306.89,303.48,83.80,193.20,151.66,99.15,305.93,195.49,324.10,320.61,312.54,87.17,9.86,300.58,17.71,197.92,311.70,306.89,301.87,298.15,80.99,43.77,27.65,86.73,313.39,312.08,81.12,29.15,301.22,295.11,297.10,292.48,11.67,171.29,229.30,314.87,311.46,296.29,285.72,283.94,162.65,85.83,326.46,321.30,319.26,316.69,312.68,274.14,177.58,75.87,298.97,258.26,278.71,164.99,47.13,229.64,327.37,313.29,116.55,57.28,75.77,131.45,325.85,240.82,45.04,13.00,313.46,14.09,138.82,316.84,198.92,25.68,277.05,225.47,324.41,322.50,293.43,290.56,316.03,312.03,187.75,303.23,228.68,301.31,268.60,315.05,308.98,305.89,293.06,292.11,280.55,315.05,324.80,301.55,322.07,278.48,45.45,262.71,149.58,44.30,85.00,258.21,76.16,77.71,196.19,269.94,69.70,92.53,77.30,184.51,135.56,104.70,211.48,83.64,106.08,262.32,108.34,87.75,107.05,107.45,107.90,108.46,263.54,261.85,172.21,136.65,262.08,265.07,87.82,263.48,153.89,152.87,111.19,209.31,97.02,303.61,295.42,154.08,153.15,99.35,101.53,152.90,164.65,103.75,123.11,165.88,259.62,203.25,223.02,136.01,288.06,150.77,205.25,145.90,113.21,121.91,237.18,123.24,123.04,129.57,152.89,200.13,80.90,41.42,70.30,13.56,55.98,45.65,282.69,64.89,65.13,211.11,205.64,194.15,189.79,175.57,50.88,50.69,52.86,45.02,73.60,72.38,65.94,65.34,46.50,39.43,44.27,72.86,83.96,82.32,82.29,81.89,99.63,100.97,101.09,96.43,95.23,94.25,120.58,137.75,137.81,138.26,144.78,164.97,217.05,215.90
493,59.72,135.28,134.87,144.01,74.83,206.48,70.99,308.39,298.25,298.27,291.78,162.40,138.71,298.57,291.77,290.76,116.83,101.23,35.34,130.62,305.80,305.34,294.85,233.15,114.16,73.25,296.85,293.43,93.60,203.24,161.58,108.99,295.88,205.53,314.05,310.57,302.50,77.14,19.59,290.54,8.01,207.97,301.66,296.85,291.82,288.10,70.95,36.57,17.65,76.69,303.34,302.04,71.07,39.19,291.18,285.07,287.06,282.44,21.52,161.26,239.34,304.83,301.42,286.25,275.68,273.90,152.61,75.80,316.42,311.26,309.22,306.65,302.64,264.10,167.54,84.44,288.93,248.37,268.67,154.96,44.24,239.68,317.33,303.25,107.38,47.42,84.03,141.47,315.92,230.79,39.13,10.17,303.43,12.56,148.82,306.81,189.27,34.53,267.03,235.48,314.38,312.47,283.40,280.54,306.01,302.01,178.24,293.21,238.68,291.38,258.59,305.04,298.97,295.88,283.05,282.11,270.55,305.05,314.80,291.56,312.08,268.52,52.96,252.78,159.34,40.98,94.03,248.32,84.32,74.17,186.57,260.22,74.07,85.98,82.06,175.26,127.09,112.20,202.17,79.50,113.54,252.79,101.24,92.22,114.42,114.88,115.22,115.84,253.97,252.29,164.14,128.97,252.55,255.54,92.29,253.96,146.00,145.00,117.96,200.23,101.49,294.09,285.92,146.20,145.32,103.53,106.00,145.17,172.88,107.85,120.87,174.03,250.42,195.74,214.39,142.02,278.62,144.45,199.01,139.62,114.08,125.46,228.54,126.76,120.78,130.15,148.04,193.85,70.87,32.62,61.31,23.61,60.75,42.55,272.83,64.32,63.86,203.53,198.11,186.47,182.05,168.21,41.40,41.23,43.12,37.78,72.62,71.33,64.58,63.81,51.47,47.89,54.31,82.71,90.23,88.61,88.57,88.21,106.35,107.69,107.87,103.18,102.18,101.17,130.62,147.36,147.41,148.27,154.72,174.95,226.99,225.83
494,50.66,144.58,144.39,153.79,83.95,216.53,60.95,298.34,288.21,288.23,281.74,152.37,148.71,288.53,281.73,280.71,126.81,91.23,45.06,140.61,295.75,295.29,284.81,223.14,104.27,63.50,286.81,283.39,103.45,213.29,171.51,118.87,285.84,215.58,304.01,300.52,292.45,67.12,29.53,280.49,4.07,218.01,291.61,286.80,281.78,278.06,60.91,30.98,7.79,66.64,293.30,291.99,61.03,49.23,281.13,275.02,277.01,272.40,31.50,151.22,249.39,294.79,291.37,276.21,265.64,263.85,142.57,65.79,306.38,301.22,299.18,296.61,292.60,254.06,157.51,93.30,278.89,238.49,258.63,144.93,43.53,249.71,307.30,293.21,98.37,37.65,92.65,151.49,306.01,220.76,35.14,15.47,293.40,17.85,158.83,296.78,179.67,43.90,257.01,245.50,304.36,302.45,273.38,270.52,295.98,291.99,168.78,283.19,248.69,281.46,248.59,295.03,288.96,285.88,273.05,272.11,260.55,295.04,304.81,281.57,302.10,258.56,61.20,242.86,169.13,39.95,103.25,238.45,92.84,71.85,176.99,250.52,79.48,80.15,87.72,166.10,118.86,120.07,192.94,76.45,121.36,243.30,94.67,97.52,122.17,122.68,122.92,123.59,244.43,242.76,156.30,121.64,243.06,246.05,97.60,244.49,138.37,137.42,125.17,191.24,106.71,284.60,276.47,138.60,137.78,108.47,111.20,137.74,181.30,112.69,119.42,182.36,241.29,188.46,205.88,148.47,269.23,138.56,193.09,133.79,115.81,129.68,220.02,130.95,119.32,131.50,143.73,187.89,60.84,24.79,52.69,33.65,66.69,41.69,262.99,65.30,64.15,196.17,190.81,179.01,174.55,161.14,32.25,32.14,33.56,32.08,73.01,71.68,64.75,63.83,57.76,56.86,64.35,92.61,97.13,95.54,95.50,95.17,113.55,114.88,115.12,110.44,109.60,108.57,140.66,157.01,157.06,158.28,164.67,184.93,236.93,235.76
495,42.03,153.98,153.99,163.61,93.26,226.57,50.91,288.30,278.17,278.19,271.71,142.33,158.71,278.49,271.69,270.67,136.80,81.24,54.90,150.60,285.71,285.25,274.77,213.13,94.42,53.86,276.76,273.34,113.33,223.33,181.46,128.77,275.79,225.62,293.96,290.48,282.41,57.10,39.53,270.45,13.06,228.06,281.57,276.76,271.73,268.01,50.87,27.99,3.38,56.60,283.25,281.95,50.98,59.28,271.09,264.98,266.97,262.36,41.50,141.18,259.43,284.75,281.33,266.17,255.60,253.81,132.54,55.78,296.34,291.18,289.14,286.57,282.56,244.03,147.48,102.37,268.86,228.63,248.60,134.91,45.09,259.75,297.26,283.18,89.59,28.08,101.52,161.51,296.10,210.73,33.77,24.02,283.36,26.10,168.84,286.75,170.12,53.52,246.99,255.52,294.33,292.42,263.36,260.50,285.96,281.96,159.39,273.18,258.70,271.55,238.59,285.02,278.95,275.87,263.04,262.11,250.55,285.04,294.81,271.59,292.11,248.60,69.91,232.94,178.95,41.41,112.60,228.59,101.64,70.89,167.46,240.85,85.72,75.21,94.10,157.05,110.93,128.23,183.78,74.63,129.48,233.85,88.74,103.52,130.23,130.79,130.94,131.64,234.94,233.28,148.71,114.71,233.62,236.60,103.60,235.06,131.07,130.16,132.74,182.36,112.57,275.15,267.05,131.31,130.57,114.08,117.02,130.65,189.86,118.18,118.80,190.86,232.22,181.44,197.52,155.29,259.88,133.16,187.51,128.48,118.36,134.52,211.62,135.75,118.68,133.58,140.00,182.28,50.82,19.16,44.67,43.70,73.53,43.20,253.16,67.76,65.97,189.04,183.76,171.82,167.31,154.40,23.84,23.81,24.39,28.85,74.75,73.41,66.46,65.41,65.00,66.13,74.40,102.53,104.53,102.98,102.94,102.64,121.15,122.47,122.76,118.10,117.41,116.37,150.70,166.71,166.76,168.29,174.64,194.92,246.87,245.71
496,34.19,163.46,163.63,173.45,102.72,236.61,40.87,278.25,268.13,268.15,261.68,132.30,168.72,268.45,261.65,260.63,146.79,71.27,64.80,160.61,275.67,275.21,264.73,203.13,84.60,44.39,266.72,263.30,123.24,233.37,191.41,138.69,265.75,235.66,283.92,280.43,272.36,47.10,49.54,260.40,22.95,238.10,271.53,266.71,261.69,257.97,40.83,28.44,12.81,46.55,273.21,271.90,40.94,69.32,261.05,254.94,256.93,252.31,51.53,131.14,269.47,274.71,271.29,256.13,245.56,243.77,122.50,45.78,286.30,281.14,279.10,276.54,272.52,233.99,137.45,111.61,258.82,218.79,238.56,124.89,48.72,269.79,287.23,273.15,81.09,18.99,110.59,171.54,286.20,200.71,35.31,33.41,273.33,35.28,178.86,276.72,160.63,63.26,236.97,265.55,284.31,282.40,253.34,250.48,275.94,271.94,150.09,263.16,268.70,261.65,228.59,275.01,268.94,265.87,253.04,252.11,240.55,275.03,284.82,261.61,282.13,238.65,78.94,223.04,188.79,45.10,122.06,218.74,110.65,71.33,157.99,231.21,92.63,71.34,101.08,148.12,103.35,136.64,174.73,74.13,137.85,224.44,83.60,110.11,138.55,139.14,139.21,139.95,225.49,223.85,141.43,108.27,224.23,227.19,110.18,225.69,124.15,123.28,140.61,173.60,119.00,265.74,257.68,124.41,123.74,120.27,123.38,123.96,198.57,124.24,119.02,199.49,223.24,174.71,189.31,162.44,250.58,128.32,182.31,123.74,121.69,139.90,203.37,141.09,118.89,136.36,136.90,177.06,40.81,17.94,37.63,53.74,81.03,46.86,243.34,71.56,69.22,182.19,177.00,164.92,160.37,148.03,17.26,17.40,16.27,28.92,77.76,76.42,69.58,68.43,72.90,75.60,84.44,112.47,112.35,110.83,110.78,110.52,129.09,130.39,130.72,126.09,125.53,124.48,160.75,176.45,176.50,178.31,184.61,204.91,256.83,255.66
497,168.94,44.37,37.67,37.51,49.00,96.12,181.78,419.16,409.16,409.19,402.10,273.40,27.62,409.01,402.29,401.28,25.37,211.42,76.70,31.36,416.37,415.91,405.40,344.24,225.11,183.98,407.49,404.07,35.54,92.80,60.60,31.67,406.55,95.14,424.77,421.25,413.19,187.67,91.58,401.26,118.22,97.82,412.42,407.59,402.57,398.86,181.75,139.77,128.38,187.58,414.14,412.84,181.99,72.29,402.01,395.90,397.90,393.31,90.33,272.23,129.78,415.73,412.31,397.14,386.58,384.80,263.60,186.88,427.34,422.17,420.13,417.58,413.58,375.06,278.56,64.27,399.89,359.19,379.63,266.01,130.47,130.52,428.31,414.23,215.28,158.30,68.73,36.74,426.86,341.82,137.70,110.78,414.43,110.00,44.46,417.83,299.04,82.77,378.09,127.33,425.43,423.52,394.46,391.60,417.06,413.07,287.39,404.28,131.13,402.34,369.68,416.12,410.05,406.97,394.14,393.20,381.64,416.14,425.90,402.65,423.17,379.58,81.18,363.74,64.97,129.96,55.81,359.14,70.18,155.50,296.26,370.27,105.69,181.50,105.38,282.99,231.06,86.40,310.07,163.04,87.64,361.84,198.62,112.23,89.21,88.49,90.31,89.77,363.24,361.49,264.93,228.34,361.56,364.57,112.24,362.89,246.17,245.02,99.36,306.82,116.96,402.99,394.67,246.27,245.09,120.79,119.34,244.35,112.20,124.01,185.50,114.66,357.48,292.18,318.04,124.02,387.06,234.73,286.32,229.89,156.50,140.67,332.12,141.84,185.53,171.09,228.08,281.67,181.49,138.17,169.25,87.60,99.45,130.18,383.53,132.50,135.94,300.29,294.62,284.28,280.30,264.31,151.34,151.09,153.72,140.96,140.15,139.65,136.89,137.28,97.13,76.82,57.53,38.94,93.84,93.11,93.14,92.63,94.61,95.23,94.49,92.77,90.01,89.98,24.25,60.80,60.89,43.74,53.40,70.15,122.15,121.06
