#AAA MM DD HH    Qaflu   Qdeflu
2017 02 02 05   885.16  1237.17
2017 02 02 06   499.99  1251.59
2017 02 02 07   840.94  1402.25
2017 02 02 08  1270.61  1641.65
2017 02 02 09  1465.24  1883.85
2017 02 02 10  1828.47  2066.32
2017 02 02 11  1952.36  2161.67
2017 02 02 12  2090.74  2214.42
2017 02 02 13  1893.93  2245.94
2017 02 02 14  1923.15  2237.11
2017 02 02 15  2231.15  2155.04
2017 02 02 16  1871.30  2071.09
2017 02 02 17  1917.44  2050.63
2017 02 02 18  2084.93  2018.34
2017 02 02 19  1976.94  1967.43
2017 02 02 20  1860.40  1965.05
2017 02 02 21  1804.29  2004.08
2017 02 02 22  2074.31  2055.28
2017 02 02 23  2021.35  2145.03
2017 02 03 00  1939.54  2120.31
2017 02 03 01  2103.76  1999.10
2017 02 03 02  1904.04  1675.71
2017 02 03 03  1565.47  1242.00
2017 02 03 04  1353.84   887.67
2017 02 03 05  1352.66   563.01
2017 02 03 06  1264.70   551.16
2017 02 03 07  1300.30   834.12
2017 02 03 08  1737.35  1157.00
2017 02 03 09  1887.64  1440.48
2017 02 03 10  1745.76  1603.06
2017 02 03 11  1818.51  1599.70
2017 02 03 12  1961.45  1561.87
2017 02 03 13  1793.48  1565.15
2017 02 03 14  1843.94  1568.03
2017 02 03 15  1967.01  1567.43
2017 02 03 16  1894.76  1571.29
2017 02 03 17  1913.96  1752.22
2017 02 03 18  2001.38  1915.76
2017 02 03 19  2162.84  2077.21
2017 02 03 20  2007.23  2207.02
2017 02 03 21  2008.61  2198.88
2017 02 03 22  2112.09  2207.22
2017 02 03 23  2079.15  2221.86
2017 02 04 00  2101.13  2224.81
2017 02 04 01  2056.00  2170.17
2017 02 04 02  2035.48  2092.56
2017 02 04 03  1945.45  1812.25
2017 02 04 04  1689.67  1394.74
2017 02 04 05  1290.65   986.20
2017 02 04 06  1051.69   604.53
2017 02 04 07  1146.64   433.10
2017 02 04 08   832.87   433.29
2017 02 04 09   904.40   609.47
2017 02 04 10  1258.00  1029.67
2017 02 04 11  1345.96  1479.16
2017 02 04 12  1826.22  1892.82
2017 02 04 13  2049.69  2135.31
2017 02 04 14  2079.25  2107.79
2017 02 04 15  1922.50  2103.26
2017 02 04 16  1804.07  2118.02
2017 02 04 17  2052.86  2167.03
2017 02 04 18  2027.60  2227.39
2017 02 04 19  1933.80  2152.62
2017 02 04 20  2008.66  2122.83
2017 02 04 21  1995.46  2109.63
2017 02 04 22  2061.40  2108.97
2017 02 04 23  1968.10  2148.87
2017 02 05 00  2013.82  2118.48
2017 02 05 01  1981.38  2028.95
2017 02 05 02  1822.47  1889.07
2017 02 05 03  1779.54  1646.35
2017 02 05 04  1421.51  1288.31
2017 02 05 05   849.81   925.92
2017 02 05 06   385.56   613.89
2017 02 05 07   275.99   447.24
2017 02 05 08   303.39   455.61
2017 02 05 09   321.66   464.37
2017 02 05 10   438.97   486.54
2017 02 05 11   339.00   491.23
2017 02 05 12   517.85   489.30
2017 02 05 13   866.59   505.06
2017 02 05 14   954.23   488.05
2017 02 05 15   896.54   535.02
2017 02 05 16   969.44   626.94
2017 02 05 17  1066.36   714.34
2017 02 05 18  1061.26   851.96
2017 02 05 19  1291.51   996.58
2017 02 05 20  1611.63  1183.50
2017 02 05 21  1710.15  1529.39
2017 02 05 22  1844.80  1816.26
2017 02 05 23  2059.07  2011.50
2017 02 06 00  1937.81  2042.47
2017 02 06 01  1813.32  1965.54
2017 02 06 02  1721.71  1740.74
2017 02 06 03  1578.00  1368.70
2017 02 06 04  1123.20  1037.57
2017 02 06 05   880.63   652.30
2017 02 06 06   807.31   474.32
2017 02 06 07   754.48   583.23
2017 02 06 08  1110.13   881.80
2017 02 06 09  1612.51  1270.01
2017 02 06 10  1755.63  1679.52
2017 02 06 11  1790.53  1990.33
2017 02 06 12  2057.86  2124.46
2017 02 06 13  1907.69  2136.03
2017 02 06 14  1878.15  2068.44
2017 02 06 15  1882.73  2025.43
2017 02 06 16  1835.16  2034.95
2017 02 06 17  1925.06  2058.25
2017 02 06 18  1863.35  2063.15
2017 02 06 19  1929.79  2015.41
2017 02 06 20  1828.28  1961.47
2017 02 06 21  1764.58  1973.89
2017 02 06 22  1934.59  2039.25
2017 02 06 23  1914.93  2038.61
2017 02 07 00  1854.58  2006.81
2017 02 07 01  1674.48  1893.30
2017 02 07 02  1512.70  1674.43
2017 02 07 03  1355.21  1421.80
2017 02 07 04   940.20  1092.42
2017 02 07 05   768.16   787.19
2017 02 07 06   638.15   590.58
2017 02 07 07   499.09   698.88
2017 02 07 08   610.74   924.69
2017 02 07 09  1002.96  1202.75
2017 02 07 10  1204.18  1527.66
2017 02 07 11  1552.12  1751.91
2017 02 07 12  1910.69  1939.23
2017 02 07 13  1864.33  2045.10
2017 02 07 14  1931.88  2122.16
2017 02 07 15  1848.17  2095.53
2017 02 07 16  1886.32  2067.08
2017 02 07 17  1893.75  2112.57
2017 02 07 18  1829.67  2038.98
2017 02 07 19  1919.91  1957.97
2017 02 07 20  1686.73  1896.04
2017 02 07 21  1681.80  1900.62
2017 02 07 22  1924.80  1991.40
2017 02 07 23  1968.97  2054.59
2017 02 08 00  1991.90  1953.85
2017 02 08 01  1694.85  1770.96
2017 02 08 02  1240.27  1554.22
2017 02 08 03   991.29  1295.74
2017 02 08 04   737.44  1194.11
2017 02 08 05   661.38  1060.97
2017 02 08 06   664.70   988.17
2017 02 08 07   856.06  1055.85
2017 02 08 08  1153.17  1162.68
2017 02 08 09  1387.76  1378.25
2017 02 08 10  1703.52  1655.95
2017 02 08 11  1728.81  1890.55
2017 02 08 12  1847.46  2113.85
2017 02 08 13  1965.92  2260.85
2017 02 08 14  2037.58  2323.00
2017 02 08 15  2129.71  2377.07
2017 02 08 16  2067.58  2391.05
2017 02 08 17  2154.55  2392.39
2017 02 08 18  2116.83  2392.74
2017 02 08 19  2060.16  2393.15
2017 02 08 20  2112.61  2293.37
2017 02 08 21  2049.80  2287.65
2017 02 08 22  2034.60  2281.97
2017 02 08 23  2047.95  2276.29
2017 02 09 00  2055.82  2369.78
2017 02 09 01  1996.10  2167.35
2017 02 09 02  1533.71  1704.96
2017 02 09 03   946.02  1212.40
2017 02 09 04   625.51   720.65
2017 02 09 05   411.58   430.61
2017 02 09 06   286.26   400.42
2017 02 09 07   335.33   420.96
2017 02 09 08   399.89   456.97
2017 02 09 09   215.16   766.97
2017 02 09 10   706.83  1258.63
2017 02 09 11  1404.12  1727.59
2017 02 09 12  1658.74  2162.98
2017 02 09 13  1936.84  2326.91
2017 02 09 14  2081.13  2309.46
2017 02 09 15  2145.39  2297.61
2017 02 09 16  2003.84  2308.29
2017 02 09 17  2107.50  2316.81
2017 02 09 18  2191.92  2325.11
2017 02 09 19  1979.17  2159.93
2017 02 09 20  1907.54  1983.65
2017 02 09 21  1706.96  1897.24
2017 02 09 22  1674.55  1741.15
2017 02 09 23  1659.98  1831.23
2017 02 10 00  1721.53  2006.95
2017 02 10 01  2192.97  1907.55
2017 02 10 02  1830.48  1839.99
2017 02 10 03  1264.39  1597.37
2017 02 10 04   900.02  1147.38
2017 02 10 05   415.29   881.47
2017 02 10 06   277.96   924.90
2017 02 10 07   525.01  1038.75
2017 02 10 08  1276.24  1276.24
2017 02 10 09  1248.83  1543.76
2017 02 10 10  1523.01  1532.52
2017 02 10 11  1730.46  1549.69
2017 02 10 12  1619.18  1571.62
2017 02 10 13  1802.07  1564.22
2017 02 10 14  1773.34  1564.03
2017 02 10 15  2001.41  1563.76
2017 02 10 16  1820.35  1563.48
2017 02 10 17  1842.12  1699.41
2017 02 10 18  2023.30  1890.11
2017 02 10 19  2055.98  1951.32
2017 02 10 20  1898.87  1994.01
2017 02 10 21  1708.88  2051.38
2017 02 10 22  2027.47  2056.02
2017 02 10 23  1952.12  2189.97
2017 02 11 00  2028.81  2342.77
2017 02 11 01  2333.70  2162.45
2017 02 11 02  1920.46  1777.75
2017 02 11 03  1380.38  1323.29
2017 02 11 04   709.58   871.32
2017 02 11 05   525.55   582.64
2017 02 11 06   454.00   501.57
2017 02 11 07   291.16   500.46
2017 02 11 08   478.82   592.98
2017 02 11 09   631.52   897.91
2017 02 11 10   869.59  1297.71
2017 02 11 11  1247.17  1637.24
2017 02 11 12  1744.63  1963.45
2017 02 11 13  1855.78  2093.63
2017 02 11 14  1872.33  2062.60
2017 02 11 15  1885.03  2056.28
2017 02 11 16  1900.42  1928.96
2017 02 11 17  2050.14  1812.29
2017 02 11 18  1676.39  1876.18
2017 02 11 19  1818.99  2009.27
2017 02 11 20  2046.39  2179.58
2017 02 11 21  1771.11  2341.95
2017 02 11 22  2061.47  2384.94
2017 02 11 23  2071.82  2376.26
2017 02 12 00  1889.36  2327.00
2017 02 12 01  1936.48  2155.30
2017 02 12 02  1716.82  1840.51
2017 02 12 03  1759.87  1531.54
2017 02 12 04  1671.81  1243.68
2017 02 12 05  1481.62  1072.53
2017 02 12 06  1358.06   929.93
2017 02 12 07  1032.94   785.58
2017 02 12 08   841.32   660.56
2017 02 12 09   723.73   542.96
2017 02 12 10   670.71   528.00
2017 02 12 11   651.46   518.27
2017 02 12 12   642.67   518.98
2017 02 12 13   719.48   519.69
2017 02 12 14   683.36   521.62
2017 02 12 15   909.75   519.68
2017 02 12 16  1183.41   517.44
2017 02 12 17  1041.63   499.34
2017 02 12 18  1146.90   480.93
2017 02 12 19  1101.98   521.64
2017 02 12 20  1181.88   829.87
2017 02 12 21  1550.43  1284.04
2017 02 12 22  2007.26  1750.39
2017 02 12 23  2131.76  2160.30
2017 02 13 00  2037.21  2294.08
2017 02 13 01  2020.19  2258.04
2017 02 13 02  1783.61  2040.48
2017 02 13 03  1709.72  1652.63
2017 02 13 04  1400.29  1190.98
2017 02 13 05  1025.02   768.14
2017 02 13 06   772.89   535.04
2017 02 13 07   618.75   609.23
2017 02 13 08   702.80   921.61
2017 02 13 09  1098.84  1403.29
2017 02 13 10  1541.48  1874.47
2017 02 13 11  1818.60  2208.67
2017 02 13 12  2130.66  2378.02
2017 02 13 13  2129.04  2376.40
2017 02 13 14  2224.46  2376.69
2017 02 13 15  2253.20  2376.88
2017 02 13 16  2310.42  2377.02
2017 02 13 17  2473.12  2377.98
2017 02 13 18  2311.36  2377.96
2017 02 13 19  2352.64  2371.67
2017 02 13 20  2257.67  2086.42
2017 02 13 21  2261.77  2052.46
2017 02 13 22  2110.41  2053.33
2017 02 13 23  2401.98  2059.48
2017 02 14 00  2419.43  2267.21
2017 02 14 01  2297.14  1973.67
2017 02 14 02  2156.66  1519.23
2017 02 14 03  1455.10  1026.98
2017 02 14 04  1216.94   608.05
2017 02 14 05   810.13   439.08
2017 02 14 06   732.66   437.72
2017 02 14 07   757.35   605.13
2017 02 14 08   979.05   940.99
2017 02 14 09  1715.45  1401.49
2017 02 14 10  2088.86  1822.47
2017 02 14 11  2380.11  2132.75
2017 02 14 12  2692.60  2283.51
2017 02 14 13  2528.20  2309.39
2017 02 14 14  2522.49  2332.21
2017 02 14 15  2679.26  2336.77
2017 02 14 16  2734.73  2335.14
2017 02 14 17  2686.50  2334.49
2017 02 14 18  2676.38  2333.88
2017 02 14 19  2791.24  2144.29
2017 02 14 20  2472.15  1929.85
2017 02 14 21  2244.48  1844.90
2017 02 14 22  2433.21  1843.35
2017 02 14 23  2562.79  2030.01
2017 02 15 00  2528.02  2242.60
2017 02 15 01  2304.80  2295.29
2017 02 15 02  1859.84  2059.63
2017 02 15 03  1231.18  1735.41
2017 02 15 04   849.27  1410.59
2017 02 15 05   845.38  1111.77
2017 02 15 06   839.90  1039.69
2017 02 15 07   790.09  1123.07
2017 02 15 08  1069.02  1240.27
2017 02 15 09  1605.29  1443.56
2017 02 15 10  1922.66  1751.41
2017 02 15 11  2297.45  1993.00
2017 02 15 12  2648.76  2201.60
2017 02 15 13  2479.93  2327.71
2017 02 15 14  2518.69  2328.41
2017 02 15 15  2775.17  2328.02
2017 02 15 16  2745.86  2327.25
2017 02 15 17  2821.17  2326.45
2017 02 15 18  2753.59  2325.46
2017 02 15 19  2633.15  2309.68
2017 02 15 20  2285.82  2133.60
2017 02 15 21  1945.69  2126.45
2017 02 15 22  2060.58  2127.18
2017 02 15 23  2284.77  2142.06
2017 02 16 00  2419.17  2276.46
2017 02 16 01  2347.96  2110.11
2017 02 16 02  1959.15  1797.41
2017 02 16 03  1428.41  1456.96
2017 02 16 04  1150.66  1131.64
2017 02 16 05  1102.72   960.01
2017 02 16 06   853.44   958.10
2017 02 16 07   792.56  1135.06
2017 02 16 08  1170.16  1350.92
2017 02 16 09  1430.26  1611.03
2017 02 16 10  1934.27  1905.73
2017 02 16 11  2306.43  2078.09
2017 02 16 12  2361.14  2237.46
2017 02 16 13  2464.13  2330.93
2017 02 16 14  2492.26  2359.07
2017 02 16 15  2482.99  2359.31
2017 02 16 16  2453.51  2358.37
2017 02 16 17  2491.54  2358.34
2017 02 16 18  2537.80  2357.04
2017 02 16 19  2478.35  2354.67
2017 02 16 20  2384.58  2346.53
2017 02 16 21  2015.32  2338.79
2017 02 16 22  2132.45  2332.24
2017 02 16 23  2326.40  2326.40
2017 02 17 00  2419.37  2324.23
2017 02 17 01  2526.82  2212.85
2017 02 17 02  2171.26  2095.15
2017 02 17 03  1947.63  1919.09
2017 02 17 04  1924.59  1829.45
2017 02 17 05  1736.36  1802.96
2017 02 17 06  1577.04  1805.37
2017 02 17 07  1220.86  1848.78
2017 02 17 08  1310.97  1872.30
2017 02 17 09  1160.02  1825.99
2017 02 17 10  1288.01  1754.19
2017 02 17 11  1699.98  1699.98
2017 02 17 12  1591.48  1581.96
2017 02 17 13  2082.62  1578.39
2017 02 17 14  2253.01  1577.52
2017 02 17 15  2166.57  1576.71
2017 02 17 16  2175.77  1576.40
2017 02 17 17  2146.50  1689.83
2017 02 17 18  2195.18  1881.22
2017 02 17 19  2435.00  2073.48
2017 02 17 20  2267.33  2267.33
2017 02 17 21  2463.08  2348.91
2017 02 17 22  2514.25  2352.51
2017 02 17 23  2287.69  2354.28
2017 02 18 00  2431.71  2355.59
2017 02 18 01  2293.48  2350.56
2017 02 18 02  2251.44  2213.38
2017 02 18 03  1728.25  2013.66
2017 02 18 04  1315.79  1791.48
2017 02 18 05  1109.12  1546.76
2017 02 18 06   708.65  1450.74
2017 02 18 07   787.72  1482.23
2017 02 18 08   640.53  1553.87
2017 02 18 09   814.82  1756.69
2017 02 18 10  1298.46  1983.46
2017 02 18 11  1547.01  2146.38
2017 02 18 12  2167.05  2290.73
2017 02 18 13  2206.73  2330.41
2017 02 18 14  2034.85  2329.78
2017 02 18 15  2225.48  2330.13
2017 02 18 16  2358.25  2329.71
2017 02 18 17  2255.62  2331.74
2017 02 18 18  2333.53  2333.54
2017 02 18 19  2429.09  2333.95
2017 02 18 20  2182.76  2334.98
2017 02 18 21  2382.15  2334.58
2017 02 18 22  2266.77  2333.37
2017 02 18 23  2209.85  2333.53
2017 02 19 00  1999.06  2151.29
2017 02 19 01  1634.10  1967.08
2017 02 19 02  1545.82  1783.66
2017 02 19 03  1111.87  1654.17
2017 02 19 04  1258.49  1810.29
2017 02 19 05  1439.23  1819.78
2017 02 19 06  1317.37  1812.09
2017 02 19 07  1164.42  1611.57
2017 02 19 08  1070.52  1270.32
2017 02 19 09   790.98   933.69
2017 02 19 10   784.61   594.34
2017 02 19 11  1008.21   418.35
2017 02 19 12  1103.08   361.00
2017 02 19 13  1298.18   499.01
2017 02 19 14  1285.03   657.11
2017 02 19 15  1389.62   951.98
2017 02 19 16  1328.18  1194.99
2017 02 19 17  1334.99  1411.10
2017 02 19 18  1380.78  1590.08
2017 02 19 19  1338.18  1671.17
2017 02 19 20  1422.03  1850.16
2017 02 19 21  1693.23  2007.19
2017 02 19 22  2077.67  2201.35
2017 02 19 23  2197.99  2331.19
2017 02 20 00  2276.96  2334.05
2017 02 20 01  2344.74  2335.22
2017 02 20 02  2008.60  2160.83
2017 02 20 03  1527.23  1812.64
2017 02 20 04  1068.35  1448.90
2017 02 20 05   694.13  1084.20
2017 02 20 06   571.54   895.01
2017 02 20 07   603.26   879.16
2017 02 20 08   617.17   950.15
2017 02 20 09   898.77  1288.84
2017 02 20 10  1391.82  1629.67
2017 02 20 11  1932.82  1970.88
2017 02 20 12  2212.36  2240.91
2017 02 20 13  2243.42  2243.42
2017 02 20 14  2208.29  2265.38
2017 02 20 15  2071.73  2290.55
2017 02 20 16  2256.68  2313.76
2017 02 20 17  2261.65  2337.75
2017 02 20 18  2140.37  2340.16
2017 02 20 19  2225.32  2339.49
2017 02 20 20  2274.00  2340.60
2017 02 20 21  2255.11  2340.73
2017 02 20 22  2180.16  2341.89
2017 02 20 23  2209.90  2343.09
2017 02 21 00  2267.17  2343.28
2017 02 21 01  2177.46  2282.11
2017 02 21 02  2016.70  2064.27
2017 02 21 03  1919.38  1691.04
2017 02 21 04  1431.02  1316.85
2017 02 21 05   775.28  1003.61
2017 02 21 06   608.27   846.11
2017 02 21 07   454.19   844.26
2017 02 21 08   367.17  1118.77
2017 02 21 09   668.08  1486.27
2017 02 21 10  1436.10  1854.71
2017 02 21 11  1718.19  2222.42
2017 02 21 12  1974.40  2316.90
2017 02 21 13  2395.15  2319.03
2017 02 21 14  2157.38  2319.12
2017 02 21 15  2062.66  2319.53
2017 02 21 16  2147.77  2319.02
2017 02 21 17  2213.70  2318.36
2017 02 21 18  2155.95  2317.69
2017 02 21 19  2137.26  2318.03
2017 02 21 20  2251.67  2318.27
2017 02 21 21  2223.29  2318.43
2017 02 21 22  2129.37  2319.64
2017 02 21 23  2129.74  2320.02
2017 02 22 00  2206.15  2320.32
2017 02 22 01  2190.53  2181.01
2017 02 22 02  2039.44  1868.19
2017 02 22 03  1892.97  1521.93
2017 02 22 04  1668.23  1211.56
2017 02 22 05  1564.81  1022.51
2017 02 22 06  1590.04  1009.69
2017 02 22 07  1599.86  1038.54
2017 02 22 08  1555.59  1203.57
2017 02 22 09  1709.98  1529.21
2017 02 22 10  1861.00  1851.49
2017 02 22 11  1956.61  2165.92
2017 02 22 12  2204.05  2308.70
2017 02 22 13  2118.89  2309.17
2017 02 22 14  2091.52  2310.34
2017 02 22 15  2177.87  2311.07
2017 02 22 16  2206.85  2311.50
2017 02 22 17  2197.93  2312.10
2017 02 22 18  2083.36  2311.69
2017 02 22 19  2169.35  2312.06
2017 02 22 20  2198.15  2312.32
2017 02 22 21  2150.86  2312.59
2017 02 22 22  2190.33  2314.01
2017 02 22 23  2200.46  2314.63
2017 02 23 00  2162.86  2315.08
2017 02 23 01  2167.77  2148.74
2017 02 23 02  2058.82  1811.46
2017 02 23 03  1861.77  1452.67
2017 02 23 04  1675.10  1123.29
2017 02 23 05  1607.95   951.49
2017 02 23 06  1606.69  1150.03
2017 02 23 07  1707.52  1441.13
2017 02 23 08  1763.27  1668.13
2017 02 23 09  1714.54  2009.47
2017 02 23 10  1857.60  2152.53
2017 02 23 11  2062.84  2224.58
2017 02 23 12  2074.89  2331.77
2017 02 23 13  2096.05  2333.89
2017 02 23 14  2247.99  2333.61
2017 02 23 15  2133.33  2333.12
2017 02 23 16  2094.75  2332.60
2017 02 23 17  2170.30  2332.04
2017 02 23 18  2140.23  2330.51
2017 02 23 19  2142.44  2332.72
2017 02 23 20  2171.04  2332.78
2017 02 23 21  2210.02  2333.70
2017 02 23 22  2175.02  2336.75
2017 02 23 23  2135.45  2335.24
2017 02 24 00  2184.27  2336.49
2017 02 24 01  2145.30  2268.98
2017 02 24 02  2054.94  2150.08
2017 02 24 03  1824.77  2034.08
2017 02 24 04  1652.08  1775.76
2017 02 24 05  1479.73  1574.87
2017 02 24 06  1156.18  1441.60
2017 02 24 07  1047.60  1323.50
2017 02 24 08  1138.45  1385.81
2017 02 24 09  1097.51  1459.04
2017 02 24 10  1439.92  1516.03
2017 02 24 11  1869.64  1555.67
2017 02 24 12  1889.06  1556.07
2017 02 24 13  1935.50  1554.94
2017 02 24 14  2020.77  1554.59
2017 02 24 15  1915.78  1554.25
2017 02 24 16  1839.48  1554.07
2017 02 24 17  2001.74  1649.73
2017 02 24 18  1974.04  1774.25
2017 02 24 19  2023.51  1899.83
2017 02 24 20  2073.21  2025.64
2017 02 24 21  2123.32  2056.72
2017 02 24 22  2124.41  2057.82
2017 02 24 23  2018.91  2056.96
2017 02 25 00  2066.29  2056.78
2017 02 25 01  2046.84  2056.35
2017 02 25 02  1766.47  2051.89
2017 02 25 03  1385.86  1861.56
2017 02 25 04   916.26  1515.63
2017 02 25 05   445.66  1102.11
2017 02 25 06   245.68   692.83
2017 02 25 07   270.61   470.41
2017 02 25 08   167.52   690.78
2017 02 25 09   274.81  1169.11
2017 02 25 10   810.70  1647.92
2017 02 25 11  1346.54  2126.68
2017 02 25 12  1833.42  2318.63
2017 02 25 13  2142.78  2323.54
2017 02 25 14  2156.71  2327.97
2017 02 25 15  2103.02  2331.36
2017 02 25 16  2144.17  2334.44
2017 02 25 17  2239.21  2334.35
2017 02 25 18  2268.33  2258.82
2017 02 25 19  2132.66  2113.63
2017 02 25 20  2083.85  2007.74
2017 02 25 21  2092.10  2006.47
2017 02 25 22  2123.91  2047.80
2017 02 25 23  2115.41  2020.27
2017 02 26 00  2191.72  1877.76
2017 02 26 01  2196.51  1540.05
2017 02 26 02  1904.85  1219.84
2017 02 26 03  1581.10   962.69
2017 02 26 04  1333.14   743.28
2017 02 26 05   985.87   624.34
2017 02 26 06   752.36   514.51
2017 02 26 07   737.74   471.35
2017 02 26 08   688.52   469.70
2017 02 26 09   667.81   458.50
2017 02 26 10   836.74   513.26
2017 02 26 11  1258.42   687.59
2017 02 26 12  1577.85   883.34
2017 02 26 13  1659.75  1088.92
2017 02 26 14  1698.17  1222.48
2017 02 26 15  1768.97  1245.70
2017 02 26 16  1833.52  1243.66
2017 02 26 17  1760.89  1256.65
2017 02 26 18  1737.74  1309.61
2017 02 26 19  1689.76  1394.82
2017 02 26 20  1508.37  1479.82
2017 02 26 21  1464.01  1540.12
2017 02 26 22  1658.54  1572.92
2017 02 26 23  1794.68  1528.30
2017 02 27 00  1737.27  1394.77
2017 02 27 01  1731.28  1112.87
2017 02 27 02  1442.68   824.27
2017 02 27 03  1065.76   580.55
2017 02 27 04   903.02   427.32
2017 02 27 05   744.43   420.96
2017 02 27 06   520.63   444.52
2017 02 27 07   455.07   455.07
2017 02 27 08   427.66   770.16
2017 02 27 09   905.11  1228.58
2017 02 27 10  1703.69  1608.55
2017 02 27 11  1782.68  2020.53
2017 02 27 12  1914.91  2076.64
2017 02 27 13  2054.71  2007.13
2017 02 27 14  1822.65  1993.90
2017 02 27 15  1807.31  2026.12
2017 02 27 16  2014.33  2042.87
2017 02 27 17  2069.24  1993.12
2017 02 27 18  1836.62  1893.70
2017 02 27 19  1892.26  1730.53
2017 02 27 20  1916.99  1631.57
2017 02 27 21  1668.25  1582.62
2017 02 27 22  1544.27  1582.32
2017 02 27 23  1620.38  1582.32
2017 02 28 00  1658.39  1582.28
2017 02 28 01  1529.86  1605.97
2017 02 28 02  1578.84  1569.33
2017 02 28 03  1637.79  1323.83
2017 02 28 04  1351.55  1037.59
2017 02 28 05  1081.29   719.77
2017 02 28 06  1138.10   462.62
2017 02 28 07  1194.34   423.72
2017 02 28 08   773.70   488.29
2017 02 28 09   689.22   708.24
2017 02 28 10  1046.94  1018.40
2017 02 28 11  1195.01  1318.69
2017 02 28 12  1649.48  1563.85
2017 02 28 13  2117.39  1651.21
2017 02 28 14  2174.24  1774.66
2017 02 28 15  2148.39  1872.48
2017 02 28 16  2158.59  1977.83
2017 02 28 17  2146.85  2080.26
2017 02 28 18  2045.60  1931.43
2017 02 28 19  1658.67  1763.32
2017 02 28 20  1513.61  1722.92
2017 02 28 21  1720.63  1701.60
2017 02 28 22  1947.40  1804.70
2017 02 28 23  1839.52  1953.69
2017 03 01 00  2056.11  1941.95
2017 03 01 01  2184.76  1899.35
2017 03 01 02  1792.74  1764.20
2017 03 01 03  1740.09  1568.85
2017 03 01 04  1453.71  1311.00
2017 03 01 05   803.19  1107.63
2017 03 01 06   344.59  1105.70
2017 03 01 07   580.93  1142.24
2017 03 01 08  1096.36  1391.29
2017 03 01 09  1389.95  1665.85
2017 03 01 10  1810.04  1867.13
2017 03 01 11  1968.69  2044.80
2017 03 01 12  1920.93  2073.15
2017 03 01 13  1927.97  2032.62
2017 03 01 14  1841.26  2050.57
2017 03 01 15  2124.66  2134.17
2017 03 01 16  2289.53  2232.45
2017 03 01 17  2297.29  2249.72
2017 03 01 18  2654.77  2264.70
2017 03 01 19  2458.83  2259.03
2017 03 01 20  2542.64  2257.22
2017 03 01 21  2566.72  2347.89
2017 03 01 22  2357.61  2348.10
2017 03 01 23  2527.74  2346.98
2017 03 02 00  2260.54  2346.17
2017 03 02 01  2329.92  2234.78
2017 03 02 02  2300.65  1967.66
2017 03 02 03  1771.22  1571.43
2017 03 02 04  1219.12  1085.92
2017 03 02 05   752.58   714.52
2017 03 02 06   611.82   497.65
2017 03 02 07   466.71   504.76
2017 03 02 08   533.69   800.08
2017 03 02 09  1280.08  1270.56
2017 03 02 10  1847.60  1742.95
2017 03 02 11  2007.53  2121.70
2017 03 02 12  2366.52  2299.92
2017 03 02 13  2416.51  2302.34
2017 03 02 14  2178.85  2302.53
2017 03 02 15  2245.62  2302.71
2017 03 02 16  2397.81  2302.67
2017 03 02 17  2339.60  2301.55
2017 03 02 18  2195.96  2300.62
2017 03 02 19  2329.05  2300.51
2017 03 02 20  2491.37  2301.10
2017 03 02 21  2300.91  2300.91
2017 03 02 22  2319.92  2300.89
2017 03 02 23  2385.61  2299.98
2017 03 03 00  2275.67  2228.10
2017 03 03 01  2220.07  2058.33
2017 03 03 02  2126.98  1813.02
2017 03 03 03  1657.85  1429.51
2017 03 03 04  1006.06  1025.09
2017 03 03 05   633.70   719.32
2017 03 03 06   400.98   553.20
2017 03 03 07   405.84   672.23
2017 03 03 08   762.82  1019.69
2017 03 03 09  1475.45  1513.50
2017 03 03 10  1915.03  1943.57
2017 03 03 11  2159.17  2225.76
2017 03 03 12  2428.73  2371.64
2017 03 03 13  2265.90  2370.56
2017 03 03 14  2122.72  2370.08
2017 03 03 15  2237.32  2370.51
2017 03 03 16  2323.22  2370.79
2017 03 03 17  2276.64  2371.78
2017 03 03 18  2211.04  2372.78
2017 03 03 19  2255.90  2265.41
2017 03 03 20  2324.56  2257.96
2017 03 03 21  2157.78  2252.91
2017 03 03 22  2199.44  2247.01
2017 03 03 23  2339.03  2348.54
2017 03 04 00  2213.10  2279.70
2017 03 04 01  2205.30  1986.48
2017 03 04 02  2155.43  1537.03
2017 03 04 03  1756.20  1052.17
2017 03 04 04  1198.91   637.59
2017 03 04 05   701.98   445.10
2017 03 04 06   570.44   408.70
2017 03 04 07   503.72   408.59
2017 03 04 08   541.74   408.55
2017 03 04 09   866.35   476.28
2017 03 04 10   787.21   768.17
2017 03 04 11   603.99  1250.93
2017 03 04 12   776.13  1737.04
2017 03 04 13   947.61  2155.87
2017 03 04 14  1104.47  2350.79
2017 03 04 15  1497.88  2354.13
2017 03 04 16  1879.37  2355.06
2017 03 04 17  1860.83  2355.55
2017 03 04 18  1850.00  2297.15
2017 03 04 19  1984.30  2298.26
2017 03 04 20  1994.63  2299.07
2017 03 04 21  1908.95  2299.02
2017 03 04 22  1910.85  2338.98
2017 03 04 23  1950.32  2273.80
2017 03 05 00  1798.35  2207.45
2017 03 05 01  1841.40  2012.66
2017 03 05 02  1854.68  1731.00
2017 03 05 03  1809.31  1352.64
2017 03 05 04  1493.72   932.40
2017 03 05 05  1010.23   639.19
2017 03 05 06   708.34   451.47
2017 03 05 07   530.48   406.80
2017 03 05 08   509.14   404.48
2017 03 05 09   461.52   404.43
