#AAA MM DD HH    Qaflu   Qdeflu
2015 02 19 04 -99999.90 -99999.90
2015 02 19 05 -99999.90 -99999.90
2015 02 19 06 -99999.90 -99999.90
2015 02 19 07 -99999.90 -99999.90
2015 02 19 08 -99999.90 -99999.90
2015 02 19 09 -99999.90 -99999.90
2015 02 19 10 -99999.90 -99999.90
2015 02 19 11 -99999.90 -99999.90
2015 02 19 12   154.65   792.49
2015 02 19 13   143.95   589.34
2015 02 19 14   180.76   384.21
2015 02 19 15    81.71   257.66
2015 02 19 16   -30.78   332.12
2015 02 19 17   235.74   560.15
2015 02 19 18   184.75   784.09
2015 02 19 19    48.94   928.72
2015 02 19 20   164.26   945.07
2015 02 19 21   189.37   937.18
2015 02 19 22   103.84   934.13
2015 02 19 23   149.49   934.89
2015 02 20 00   208.71   937.31
2015 02 20 01   134.43   937.57
2015 02 20 02   459.79   933.42
2015 02 20 03  1375.70   931.22
2015 02 20 04  1267.63   929.42
2015 02 20 05  1362.82   928.10
2015 02 20 06  1190.67   930.67
2015 02 20 07   538.72   929.04
2015 02 20 08   376.79   920.83
2015 02 20 09   267.65   908.21
2015 02 20 10   366.77   865.11
2015 02 20 11    86.36   850.11
2015 02 20 12   199.15   843.74
2015 02 20 13   231.31   843.40
2015 02 20 14   295.31   869.48
2015 02 20 15   579.13   882.47
2015 02 20 16  1063.11   889.77
2015 02 20 17  1414.82   900.24
2015 02 20 18  1451.95   915.70
2015 02 20 19  1538.00   915.08
2015 02 20 20  1410.43   917.51
2015 02 20 21  1363.21   919.04
2015 02 20 22  1480.01   916.68
2015 02 20 23  1440.46   919.39
2015 02 21 00  1463.59   913.72
2015 02 21 01  1490.85   911.03
2015 02 21 02  1466.13   911.18
2015 02 21 03  1501.54   913.18
2015 02 21 04  1535.05   924.71
2015 02 21 05  1490.11   923.75
2015 02 21 06  1463.30   924.43
2015 02 21 07  1378.89   922.51
2015 02 21 08   898.16   920.15
2015 02 21 09   418.75   924.62
2015 02 21 10   312.27   928.12
