#AAA MM DD HH    Qaflu   Qdeflu
2015 03 08 21  1885.15  1590.22
2015 03 08 22  1950.16  1588.63
2015 03 08 23  1882.85  1587.92
2015 03 09 00  1892.11  1587.67
2015 03 09 01  1920.38  1587.40
2015 03 09 02  1873.51  1588.10
2015 03 09 03  1901.96  1588.01
2015 03 09 04  1891.84  1587.39
2015 03 09 05  1853.97  1587.58
2015 03 09 06  1540.28  1587.85
2015 03 09 07  1219.61  1562.11
2015 03 09 08   768.41  1396.33
2015 03 09 09   373.44  1229.69
2015 03 09 10   492.13  1062.96
2015 03 09 11   717.69   993.59
2015 03 09 12  1459.72  1164.79
2015 03 09 13  1749.85  1331.24
2015 03 09 14  1849.82  1497.81
2015 03 09 15  1993.11  1593.52
2015 03 09 16  1712.55  1588.87
2015 03 09 17  1836.83  1589.47
2015 03 09 18  1856.32  1589.93
2015 03 09 19  1921.91  1588.92
2015 03 09 20  1902.06  1588.10
2015 03 09 21  1806.45  1587.63
2015 03 09 22  1986.28  1586.70
2015 03 09 23  1872.02  1586.61
2015 03 10 00  1881.17  1586.24
2015 03 10 01  1938.06  1586.05
2015 03 10 02  1918.03  1585.05
2015 03 10 03  1917.83  1584.85
2015 03 10 04  1824.01  1576.65
2015 03 10 05  2018.86  1590.74
2015 03 10 06  1927.02  1508.41
2015 03 10 07  1945.47  1260.47
2015 03 10 08  1918.61   995.76
2015 03 10 09  1820.67   688.52
2015 03 10 10  1979.80   486.12
2015 03 10 11  1659.93   641.94
2015 03 10 12  1717.37   927.72
2015 03 10 13  1857.64  1210.69
2015 03 10 14  1695.20  1514.44
2015 03 10 15  1936.05  1622.09
2015 03 10 16  1996.36  1577.75
2015 03 10 17  1900.27  1529.23
2015 03 10 18  1792.51  1411.95
2015 03 10 19  1751.70  1209.40
2015 03 10 20  1736.52   975.41
2015 03 10 21  1374.09   774.71
2015 03 10 22  1141.88   856.47
2015 03 10 23  1409.99   924.79
2015 03 11 00  1579.00  1008.17
2015 03 11 01  1291.12  1005.70
2015 03 11 02  1184.89   737.74
2015 03 11 03  1031.77   565.59
2015 03 11 04   578.13   454.45
2015 03 11 05   487.61   506.64
2015 03 11 06   925.53   621.09
2015 03 11 07  1213.10   718.38
2015 03 11 08  1005.28   757.92
2015 03 11 09   827.03   674.81
2015 03 11 10   453.89   558.55
2015 03 11 11    62.10   471.20
2015 03 11 12    84.88   446.41
2015 03 11 13   377.25   472.39
2015 03 11 14   711.32   673.27
2015 03 11 15   944.32   982.38
2015 03 11 16  1398.63  1189.33
2015 03 11 17  1618.77  1257.24
2015 03 11 18  1766.73  1138.82
2015 03 11 19  1585.83   815.21
2015 03 11 20  1478.55   812.57
2015 03 11 21  1731.06  1008.01
2015 03 11 22  1846.85  1209.42
2015 03 11 23  1891.73  1501.65
2015 03 12 00  1848.85  1572.95
2015 03 12 01  2029.72  1573.05
2015 03 12 02  1848.82  1572.91
2015 03 12 03  1553.82  1572.85
2015 03 12 04  1553.40  1572.43
2015 03 12 05  1385.79  1595.10
2015 03 12 06  1042.57  1556.32
2015 03 12 07   718.18  1479.30
2015 03 12 08   630.24  1467.46
2015 03 12 09   448.96  1438.40
