data,Q_obs,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2017-01-24,48.61,1.43,3.717,59.18,97.871,79.23,100.022,102.105,19.509
2017-01-25,47.75,25.73,3.863,55.02,102.395,86.301,110.217,120.622,29.748
2017-01-26,62.79,10.02,4.202,62.95,106.459,89.337,115.951,127.476,42.584
2017-01-27,74.31,3.89,4.248,68.11,107.522,103.903,118.337,125.719,53.875
2017-01-28,67.37,8.04,4.147,65.63,108.117,118.181,118.702,122.253,55.325
2017-01-29,61.93,3.51,4.307,62.5,107.526,112.066,116.324,116.74,52.889
2017-01-30,59.43,2.88,4.486,58.8,105.925,102.698,112.224,110.686,50.803
2017-01-31,57.7,13.09,3.995,67.5,106.564,95.43,110.161,110.595,51.087
2017-02-01,57.6,2.37,4.773,77.18,105.875,90.951,106.364,107.466,51.405
2017-02-02,57.69,9.12,4.934,73.45,105.828,92.939,103.474,105.774,52.887
2017-02-03,53.98,11.27,4.659,79.03,107.775,95.884,101.873,106.483,54.205
2017-02-04,61.63,0.85,4.938,81.42,113.815,95.212,98.882,103.878,55.427
2017-02-05,73.16,1.13,4.552,78.09,117.831,96.91,95.308,99.933,55.388
2017-02-06,58.46,0.0,4.509,69.76,111.584,93.624,91.293,95.737,51.122
2017-02-07,49.97,0.2,4.714,62.6,105.726,85.166,87.107,91.721,47.424
2017-02-08,43.15,3.97,4.862,57.04,101.372,77.951,83.272,88.452,44.225
2017-02-09,38.12,0.6,4.285,52.66,97.242,72.246,79.537,85.321,41.445
2017-02-10,36.33,1.02,4.315,48.96,93.39,67.947,76.079,82.405,39.032
2017-02-11,35.92,15.16,4.851,48.95,93.61,65.323,77.129,87.234,36.951
2017-02-12,57.95,32.53,4.339,63.21,109.718,68.648,96.021,122.806,50.419
2017-02-13,123.45,15.68,3.674,85.87,150.531,86.631,110.366,141.271,70.106
2017-02-14,164.36,3.73,2.95,97.65,171.441,123.051,118.742,142.586,87.914
2017-02-15,151.39,0.07,3.501,89.18,166.003,152.467,121.644,136.284,88.35
2017-02-16,121.41,0.08,3.509,78.27,153.704,144.883,120.032,127.466,81.012
2017-02-17,100.7,6.37,4.332,71.17,143.185,123.818,116.081,119.736,74.133
2017-02-18,87.64,4.17,4.282,71.62,134.477,107.499,110.383,112.467,68.158
2017-02-19,87.68,2.88,4.125,71.53,126.698,97.81,103.865,105.729,62.973
2017-02-20,79.91,0.12,3.445,66.81,119.125,91.238,97.078,99.602,58.476
2017-02-21,70.91,0.0,3.698,61.99,111.971,84.371,90.513,94.209,54.578
2017-02-22,62.26,0.04,3.564,55.7,105.468,78.474,84.439,89.531,51.195
2017-02-23,56.7,3.99,3.857,51.45,100.66,73.478,79.286,85.902,48.268
2017-02-24,56.99,0.91,3.875,50.85,96.296,69.344,74.686,82.582,45.722
2017-02-25,74.67,6.82,4.275,66.69,93.704,66.101,71.526,80.962,43.523
2017-02-26,76.49,0.44,4.318,66.33,90.857,64.006,68.514,78.781,41.619
2017-02-27,70.31,0.67,4.359,64.24,87.731,62.962,65.809,76.396,39.958
2017-02-28,59.97,6.74,4.269,60.34,86.313,61.902,64.155,75.376,38.526
2017-03-01,56.85,15.57,4.117,61.71,88.348,60.794,66.783,81.564,37.293
2017-03-02,67.61,5.29,4.035,64.18,89.552,63.872,67.987,83.166,36.339
2017-03-03,74.72,7.43,4.567,62.19,90.427,71.444,69.153,83.429,37.385
2017-03-04,67.47,1.26,3.959,60.85,89.727,77.002,68.902,81.427,38.327
2017-03-05,67.91,10.96,3.87,64.05,90.788,75.131,69.863,82.439,41.918
2017-03-06,77.28,0.81,4.02,66.5,90.316,73.853,69.139,80.861,43.241
2017-03-07,85.28,1.37,4.203,64.51,91.889,73.815,67.615,78.166,44.415
2017-03-08,74.71,0.36,4.331,61.23,88.759,73.615,65.449,75.178,42.618
2017-03-09,64.34,0.69,3.917,58.46,85.624,68.554,62.926,72.243,41.062
2017-03-10,57.74,0.85,4.018,53.85,82.678,63.934,60.28,69.515,39.709
2017-03-11,52.15,0.4,3.885,49.87,79.797,60.137,57.666,67.024,38.522
2017-03-12,50.26,14.66,3.562,50.25,80.809,58.145,59.145,71.68,37.494
2017-03-13,53.28,0.19,3.626,53.63,80.493,59.475,59.074,72.109,36.603
2017-03-14,54.41,0.04,3.63,54.44,78.704,64.359,58.481,70.485,35.831
2017-03-15,48.05,0.12,4.188,52.31,76.568,67.684,57.277,68.093,35.163
2017-03-16,43.91,6.3,3.937,47.27,75.929,63.447,56.337,66.666,34.585
2017-03-17,40.92,5.32,3.388,45.64,76.044,59.863,55.324,65.413,34.083
2017-03-18,43.03,1.7,3.448,45.75,75.446,58.217,53.898,63.545,33.649
2017-03-19,45.7,1.11,3.794,45.25,74.22,57.882,52.246,61.453,33.271
2017-03-20,45.03,0.55,3.942,45.13,72.641,56.273,50.449,59.36,32.93
2017-03-21,40.85,1.06,3.253,43.9,71.054,53.526,48.628,57.405,32.624
2017-03-22,39.67,0.33,2.886,41.99,69.306,51.008,46.836,55.632,32.345
2017-03-23,38.52,0.25,3.313,40.25,67.398,48.929,45.132,54.035,32.088
2017-03-24,38.19,3.67,2.768,40.19,66.517,47.286,43.793,52.916,31.859
2017-03-25,38.48,0.83,3.713,41.41,65.626,46.019,42.485,51.702,31.646
2017-03-26,39.56,0.14,3.811,41.46,64.384,45.071,41.253,50.499,31.442
2017-03-27,35.69,1.66,3.632,39.56,63.418,44.124,40.138,49.383,31.249
2017-03-28,33.56,0.92,3.45,38.76,62.482,42.779,39.078,48.312,31.064
2017-03-29,36.17,1.71,2.944,40.52,61.768,41.487,38.119,47.331,30.887
2017-03-30,35.59,0.69,3.152,41.24,60.967,40.315,37.194,46.378,30.715
2017-03-31,35.14,0.9,3.437,41.93,60.161,39.282,36.318,45.466,30.545
2017-04-01,34.62,0.54,3.076,40.45,59.301,38.342,35.474,44.593,30.377
2017-04-02,34.64,0.27,3.04,39.49,58.362,37.456,34.661,43.757,30.208
2017-04-03,34.3,0.31,2.901,37.95,57.404,36.618,33.879,42.956,30.039
2017-04-04,32.34,0.86,2.731,37.84,56.638,35.824,33.14,42.186,29.87
2017-04-05,35.74,19.16,2.895,38.71,60.726,35.87,39.173,52.803,30.519
2017-04-06,43.13,9.69,2.972,43.31,65.35,38.86,43.98,58.29,35.445
2017-04-07,59.72,0.29,2.978,48.65,66.937,46.162,46.793,58.291,39.764
2017-04-08,55.27,0.09,3.012,45.81,66.652,53.972,47.898,55.975,42.722
2017-04-09,46.73,0.67,2.81,42.17,65.71,53.427,47.539,52.947,40.952
2017-04-10,41.48,0.77,2.67,41.21,64.559,49.034,46.156,49.89,39.391
2017-04-11,39.67,1.99,3.807,40.25,63.597,45.188,44.238,47.141,38.014
2017-04-12,38.07,1.05,3.837,39.98,62.571,42.771,42.038,44.683,36.796
2017-04-13,36.4,0.05,3.532,37.82,61.166,41.334,39.778,42.533,35.711
2017-04-14,35.31,0.0,2.911,36.22,59.646,40.169,37.605,40.672,34.741
2017-04-15,36.29,0.0,2.727,36.18,58.109,39.08,35.599,39.061,33.871
2017-04-16,35.59,4.21,2.571,36.54,57.714,38.137,34.122,38.105,33.094
2017-04-17,34.03,0.0,2.993,35.36,56.969,37.508,32.71,37.011,32.394
2017-04-18,33.09,0.38,2.923,37.84,55.942,37.207,31.439,35.924,31.761
2017-04-19,31.81,0.14,2.883,36.45,54.837,36.837,30.276,34.899,31.183
2017-04-20,30.4,2.21,3.371,35.01,54.203,35.844,29.301,34.038,30.657
2017-04-21,29.94,4.99,2.408,35.72,54.713,34.969,28.836,33.847,30.178
2017-04-22,32.75,6.85,2.893,35.93,56.295,34.73,29.102,34.575,29.741
2017-04-23,33.32,0.0,2.667,34.9,56.596,35.574,28.96,34.21,29.339
2017-04-24,32.88,0.02,3.11,32.98,55.927,36.945,28.616,33.402,28.968
2017-04-25,32.4,0.01,2.771,31.38,54.922,37.091,28.066,32.456,28.621
2017-04-26,33.92,18.98,2.889,32.48,58.703,36.371,33.987,42.808,28.998
2017-04-27,35.34,0.0,2.917,40.27,60.519,37.959,36.901,45.248,29.312
2017-04-28,36.51,0.0,2.773,39.63,60.224,42.549,38.552,44.215,29.568
2017-04-29,33.08,0.0,3.03,37.1,59.179,46.454,38.831,41.882,29.077
2017-04-30,30.62,0.0,2.871,33.99,57.799,43.751,38.034,39.233,28.627
2017-05-01,28.25,0.0,2.748,31.52,56.278,40.713,36.538,36.691,28.215
2017-05-02,27.18,0.29,2.812,29.87,54.79,38.316,34.677,34.412,27.832
2017-05-03,24.69,0.06,2.609,28.72,53.333,36.935,32.694,32.433,27.473
2017-05-04,25.91,6.34,2.075,28.28,53.551,36.184,31.493,31.87,27.138
2017-05-05,26.53,6.81,2.322,28.26,54.954,36.266,30.955,32.095,26.825
2017-05-06,30.26,0.06,2.459,28.39,55.064,37.656,30.082,31.228,26.531
2017-05-07,31.34,0.0,2.806,28.36,54.232,39.523,29.088,29.978,26.253
2017-05-08,28.26,0.0,2.295,27.97,53.074,39.51,27.977,28.669,25.99
2017-05-09,27.33,0.07,2.783,27.3,51.808,37.694,26.808,27.435,25.737
2017-05-10,26.06,0.07,2.366,26.6,50.531,35.963,25.641,26.321,25.492
2017-05-11,24.79,0.06,2.737,26.05,49.285,34.674,24.523,25.334,25.253
2017-05-12,24.09,0.0,2.626,25.63,48.08,33.784,23.485,24.465,25.018
2017-05-13,24.11,0.47,2.284,27.18,47.059,33.043,22.542,23.696,24.789
2017-05-14,26.88,13.85,2.318,29.63,49.588,32.794,25.221,28.987,24.567
2017-05-15,34.19,0.0,2.49,29.1,50.783,34.0,26.432,30.122,24.351
2017-05-16,29.83,0.0,1.961,28.24,50.525,36.831,27.064,29.46,24.14
2017-05-17,26.91,0.0,2.599,26.99,49.754,39.068,27.031,28.122,23.934
2017-05-18,26.37,19.32,2.366,27.36,53.758,37.961,33.325,38.636,27.909
2017-05-19,43.08,42.46,2.217,36.38,71.411,40.911,69.263,100.283,57.544
2017-05-20,100.74,1.93,1.284,68.85,95.059,54.237,89.233,118.347,84.004
2017-05-21,111.76,4.5,1.831,74.46,99.163,78.717,101.906,117.061,104.737
2017-05-22,87.05,0.2,2.398,67.88,96.102,93.832,106.389,107.79,96.863
2017-05-23,72.77,0.94,1.805,62.89,95.818,84.834,104.565,96.227,89.569
2017-05-24,64.46,2.72,1.824,58.16,90.401,75.078,98.727,85.143,81.471
2017-05-25,60.91,0.0,2.289,55.18,84.919,66.824,90.596,75.281,74.397
2017-05-26,59.77,0.1,2.229,50.98,79.593,62.245,81.633,66.858,68.217
2017-05-27,59.89,9.17,2.696,50.23,77.015,59.608,74.322,62.613,62.818
2017-05-28,81.74,23.87,2.476,66.43,92.156,59.952,77.457,77.927,71.938
2017-05-30,121.27,9.72,1.955,92.83,124.435,68.076,78.36,83.7,85.051
2017-05-31,122.84,33.78,2.417,107.43,159.305,87.864,98.176,123.56,126.52
2017-06-01,157.25,8.57,2.106,152.0,196.763,116.168,108.336,135.253,153.335
2017-06-02,227.54,0.04,2.333,241.26,192.676,145.401,112.612,131.421,171.826
2017-06-03,223.35,0.0,2.186,235.2,178.748,162.519,111.488,121.613,158.179
2017-06-04,194.79,0.76,1.701,202.71,161.375,142.957,106.345,110.453,142.104
2017-06-05,179.33,27.24,2.036,191.53,162.918,123.793,112.397,127.468,147.583
2017-06-06,207.62,25.68,2.014,216.69,201.139,124.416,123.474,153.71,183.51
2017-06-07,229.59,0.99,2.285,241.61,220.026,156.862,126.584,155.695,215.004
2017-06-08,237.98,5.76,1.836,240.56,208.567,202.688,125.709,148.334,224.858
2017-06-09,227.13,1.71,2.296,221.51,189.421,203.413,120.64,137.189,202.52
2017-06-10,197.62,0.0,2.18,197.48,176.3,172.809,112.83,125.528,183.031
2017-06-11,163.53,0.0,2.19,171.08,158.986,147.763,103.625,114.815,164.331
2017-06-12,137.08,0.0,1.882,147.44,143.772,125.989,94.085,105.543,148.019
2017-06-13,117.05,0.03,2.061,127.39,130.479,111.312,84.932,97.759,133.793
2017-06-14,100.68,0.04,2.061,110.74,118.924,100.568,76.588,91.311,121.389
2017-06-15,89.3,0.05,1.882,97.02,108.926,92.191,69.25,85.993,110.578
2017-06-16,80.96,0.0,2.113,85.71,100.246,85.426,62.956,81.607,101.156
2017-06-17,74.29,0.0,2.13,76.39,92.712,79.76,57.655,77.96,92.936
2017-06-18,69.24,0.01,1.134,68.67,86.178,74.943,53.243,74.898,85.769
2017-06-19,65.29,8.84,1.194,64.13,82.797,71.572,51.034,74.843,79.527
2017-06-20,66.6,4.32,1.723,65.99,80.385,71.46,49.174,74.274,74.094
2017-06-21,71.24,0.16,2.226,68.49,77.232,75.523,47.417,72.936,69.365
2017-06-22,66.1,0.04,1.992,62.74,73.777,79.292,45.716,71.275,65.252
2017-06-23,60.53,0.0,2.454,57.21,70.366,75.963,44.035,69.573,61.674
2017-06-24,55.89,0.0,2.108,52.49,67.23,70.459,42.397,67.928,58.564
2017-06-25,52.42,0.03,1.98,48.65,64.36,65.708,40.832,66.382,55.86
2017-06-26,49.78,0.01,1.951,45.51,61.756,62.171,39.368,64.939,53.5
2017-06-27,47.78,0.06,1.99,43.42,59.35,59.472,38.016,63.587,51.439
2017-06-28,45.8,0.03,2.144,41.08,57.07,57.139,36.778,62.307,49.636
2017-06-29,44.13,0.0,1.99,38.92,55.214,55.033,35.651,61.08,48.058
2017-06-30,42.58,0.0,2.278,37.11,53.533,53.119,34.624,59.895,46.674
2017-07-01,41.26,0.02,2.282,35.56,52.059,51.369,33.686,58.735,45.456
2017-07-02,39.83,0.02,1.985,34.22,50.74,49.76,32.824,57.593,44.385
2017-07-03,38.53,0.22,1.967,33.04,49.606,48.274,32.028,56.491,43.441
2017-07-04,37.53,0.59,1.873,32.01,48.733,46.901,31.291,55.441,42.608
2017-07-05,37.19,0.04,1.641,31.13,47.893,45.631,30.597,54.434,41.87
2017-07-06,38.08,0.06,1.588,30.88,47.05,44.456,29.939,53.466,41.215
2017-07-07,36.44,0.0,1.938,31.39,46.129,43.366,29.312,52.529,40.628
2017-07-08,35.18,0.02,2.04,30.68,45.385,42.346,28.709,51.621,40.1
2017-07-09,34.62,0.0,1.554,29.73,44.522,41.388,28.128,50.739,39.624
2017-07-10,33.85,0.0,1.67,29.2,43.916,40.485,27.567,49.879,39.191
2017-07-11,33.49,0.01,1.999,28.61,43.414,39.632,27.022,49.041,38.795
2017-07-12,33.54,0.0,2.267,28.01,42.943,38.827,26.491,48.221,38.428
2017-07-13,32.37,0.0,2.629,27.5,42.499,38.063,25.975,47.418,38.085
2017-07-14,31.61,1.08,2.462,27.04,42.198,37.333,25.493,46.638,37.765
2017-07-15,31.03,0.25,1.993,26.63,41.883,36.635,25.014,45.869,37.465
2017-07-16,30.34,0.15,2.61,26.26,41.687,35.969,24.541,45.113,37.177
2017-07-17,29.78,3.13,2.432,26.38,42.2,35.375,24.255,44.583,36.908
2017-07-18,29.84,3.56,1.98,29.05,43.307,35.009,24.128,44.208,36.654
2017-07-19,31.65,0.0,2.094,31.76,43.696,35.061,23.872,43.573,36.413
2017-07-31,25.84,0.0,2.093,23.35,43.553,35.374,23.542,42.834,36.178
2017-08-01,25.02,0.0,2.221,23.15,43.199,35.269,23.141,42.065,35.947
2017-08-02,24.46,0.49,2.561,23.51,42.867,34.438,22.693,41.299,35.718
2017-08-03,27.62,20.86,2.742,26.31,47.843,34.533,30.211,54.124,37.515
2017-08-04,34.77,0.34,2.951,32.86,50.719,37.739,34.189,57.367,39.079
2017-08-05,35.79,0.0,2.898,33.72,51.208,44.716,36.678,56.417,40.426
2017-08-06,30.94,0.1,2.949,29.77,50.819,50.555,37.509,53.845,39.578
2017-08-07,28.0,0.12,3.273,27.0,50.01,47.37,37.012,50.838,38.816
2017-08-08,26.64,1.58,2.997,25.46,49.339,43.71,35.678,47.941,38.129
2017-08-09,25.99,0.08,2.802,24.58,48.441,40.864,33.836,45.3,37.505
2017-08-10,26.95,0.0,2.793,24.74,47.349,39.333,31.797,42.978,36.932
2017-08-11,26.48,0.02,3.347,24.19,46.208,38.37,29.758,40.967,36.401
2017-08-12,25.23,0.06,3.438,23.4,45.093,37.462,27.839,39.232,35.906
2017-08-13,25.69,23.74,3.118,24.64,50.164,37.651,36.455,55.497,39.096
2017-08-14,31.02,0.4,2.96,31.56,52.985,41.258,40.708,59.632,41.886
2017-08-15,43.64,2.02,2.677,38.32,53.698,49.063,43.309,58.395,44.306
2017-08-16,37.94,0.27,2.542,35.69,53.31,55.44,43.903,55.051,42.776
2017-08-17,31.04,0.19,2.641,31.22,52.271,51.637,42.909,51.134,41.418
2017-08-18,28.24,0.05,2.903,28.61,50.91,47.387,40.871,47.317,40.209
2017-08-19,28.09,10.84,4.038,28.08,52.209,44.439,40.443,47.588,39.132
2017-08-20,37.04,45.89,3.981,49.74,66.176,46.736,77.426,113.228,62.806
2017-08-21,64.84,1.98,3.772,87.88,79.974,60.148,97.122,132.327,83.617
2017-08-22,83.79,0.1,3.437,88.17,87.607,86.953,109.36,130.106,101.818
2017-08-23,68.13,0.08,4.237,71.89,83.799,105.916,113.454,119.616,93.214
2017-08-24,55.49,0.02,3.936,59.36,79.376,93.311,111.113,106.868,85.689
2017-08-25,46.97,0.0,4.251,50.58,74.829,80.741,104.566,94.486,79.098
2017-08-26,38.42,0.0,3.05,44.45,70.41,71.297,95.775,83.454,73.32
2017-08-27,34.17,0.0,2.699,39.96,66.243,65.767,86.204,74.049,68.252
2017-08-28,32.09,0.0,3.189,36.87,62.389,62.031,76.817,66.203,63.803
2017-08-29,30.4,0.0,3.548,34.13,58.868,58.764,68.178,59.706,59.892
2017-08-30,29.0,0.0,3.824,31.87,55.68,55.881,60.556,54.331,56.449
2017-08-31,27.81,0.06,2.487,30.12,52.826,53.312,54.028,49.865,53.42
2017-09-01,27.54,0.39,3.033,28.66,50.367,51.007,48.558,46.159,50.749
2017-09-02,26.7,0.02,3.913,27.46,48.138,48.93,44.039,43.057,48.389
2017-09-03,26.07,0.02,3.999,26.49,46.121,47.051,40.342,40.487,46.299
2017-09-04,25.51,0.0,3.031,26.56,44.309,45.336,37.332,38.343,44.446
2017-09-05,25.03,0.0,2.806,25.66,42.677,43.762,34.885,36.54,42.8
2017-09-06,24.56,0.0,3.502,24.73,41.22,42.314,32.89,35.01,41.333
2017-09-07,24.43,0.0,3.692,24.04,39.935,40.981,31.252,33.698,40.022
2017-09-08,23.81,0.0,2.636,23.49,38.791,39.747,29.894,32.56,38.849
2017-09-09,22.93,0.0,2.347,23.17,37.77,38.601,28.754,31.562,37.795
2017-09-10,22.8,0.0,2.498,22.77,36.857,37.536,27.781,30.678,36.846
2017-09-11,21.78,0.0,3.168,22.38,35.967,36.546,26.937,29.884,35.987
2017-09-12,21.62,0.0,2.617,22.05,35.248,35.622,26.192,29.164,35.207
2017-09-13,21.22,0.0,2.148,21.9,34.603,34.757,25.523,28.503,34.496
2017-09-14,20.09,0.0,2.11,22.53,34.021,33.945,24.912,27.892,33.846
2017-09-15,19.99,0.15,2.861,22.09,33.534,33.183,24.347,27.321,33.247
2017-09-16,18.92,0.04,2.584,21.55,33.084,32.467,23.817,26.783,32.694
2017-09-17,19.45,0.0,2.779,21.33,32.663,31.791,23.316,26.274,32.179
2017-09-18,19.87,0.0,2.984,21.1,32.267,31.151,22.837,25.787,31.698
2017-09-19,19.32,0.02,3.434,20.83,31.904,30.544,22.376,25.321,31.244
2017-09-20,19.45,0.0,3.04,20.63,31.563,29.966,21.932,24.871,30.816
2017-09-21,19.68,0.0,4.171,21.11,31.154,29.415,21.5,24.437,30.408
2017-09-22,19.63,0.0,3.224,21.08,30.865,28.888,21.081,24.015,30.019
2017-09-23,20.54,0.9,3.083,20.94,30.82,28.384,20.687,23.607,29.647
2017-09-24,18.61,2.61,2.595,20.74,31.382,27.903,20.421,23.334,29.293
2017-09-25,18.29,0.41,2.699,20.21,31.696,27.448,20.11,22.981,28.952
2017-09-26,18.6,0.0,3.452,20.04,31.652,27.019,19.779,22.597,28.621
2017-09-27,20.24,0.92,3.531,20.35,31.642,26.612,19.442,22.208,28.3
2017-09-28,18.63,1.09,2.803,20.15,31.599,26.217,19.104,21.827,27.988
2017-09-29,18.14,14.26,2.516,22.82,35.218,26.172,22.487,27.396,27.687
2017-09-30,23.31,37.21,2.025,32.24,46.862,28.368,49.588,70.472,48.143
2017-10-01,31.78,2.0,2.324,45.16,53.585,35.679,64.859,82.527,66.126
2017-10-02,35.32,11.2,3.387,52.82,58.219,48.245,76.898,84.855,86.717
2017-10-03,32.8,0.98,3.472,44.94,59.886,57.495,82.007,79.35,84.11
2017-10-04,30.91,0.04,4.008,36.78,59.19,55.133,81.99,71.106,81.828
2017-10-05,27.65,0.0,3.415,31.22,57.397,51.727,78.393,62.554,74.986
2017-10-06,23.72,10.37,2.935,30.21,57.777,47.009,74.687,58.119,68.999
2017-10-07,24.62,20.38,3.089,37.71,62.174,46.181,76.826,66.581,73.419
2017-10-08,33.3,13.16,3.523,45.54,66.719,51.133,78.308,71.902,83.609
2017-10-09,44.14,11.45,3.903,56.47,71.39,62.067,79.351,74.122,97.474
2017-10-10,51.99,14.48,3.429,63.51,85.501,73.425,81.321,77.964,107.227
2017-10-11,53.17,3.5,3.635,62.29,96.478,79.537,79.95,75.312,109.584
2017-10-12,50.57,9.65,3.433,56.66,100.814,82.804,78.206,73.023,110.743
2017-10-13,43.93,8.05,3.042,58.19,106.093,82.667,75.451,70.406,107.916
2017-10-14,45.47,5.41,3.575,71.9,107.907,80.312,71.634,66.766,106.683
2017-10-15,52.55,0.44,3.214,71.04,104.633,80.405,66.837,62.15,101.706
2017-10-16,51.07,0.41,2.692,64.69,99.138,77.488,61.649,57.536,94.141
2017-10-17,46.02,0.13,2.841,59.79,90.804,72.032,56.443,53.382,86.365
2017-10-18,40.87,0.03,3.539,54.19,83.165,66.321,51.508,49.795,79.588
2017-10-19,36.75,3.67,3.583,49.79,77.223,61.757,47.268,47.084,73.684
2017-10-20,34.13,0.1,3.93,46.0,71.673,58.278,43.449,44.665,68.541
2017-10-21,32.28,22.71,3.438,45.21,73.444,56.794,49.604,59.958,66.833
2017-10-22,34.97,2.87,4.39,53.11,77.351,59.904,52.192,64.269,65.375
2017-10-23,44.41,0.86,4.591,57.1,77.901,68.439,53.382,63.159,64.119
2017-10-24,44.04,0.04,3.644,51.55,73.043,74.626,52.934,59.931,60.287
2017-10-25,39.3,17.04,3.078,48.74,73.795,69.653,56.52,66.032,60.275
2017-10-26,38.19,1.36,3.332,51.91,76.835,67.892,56.956,65.953,60.302
2017-10-27,43.01,10.82,3.847,50.89,80.781,71.837,58.143,67.029,63.598
2017-10-28,42.84,0.1,4.016,49.35,81.651,77.134,57.184,64.8,63.215
2017-10-29,42.37,4.35,4.391,45.41,81.369,75.945,55.402,61.774,62.899
2017-10-30,40.34,18.04,3.788,44.06,84.988,74.657,58.644,69.448,66.102
2017-10-31,38.08,0.37,4.029,41.93,91.944,73.301,58.78,69.964,68.959
2017-11-01,36.08,0.17,3.662,38.52,91.261,77.68,57.654,67.196,71.481
2017-11-02,33.97,0.0,3.441,35.08,84.13,80.554,55.369,63.355,67.049
2017-11-03,31.78,5.66,4.936,32.57,78.946,73.883,52.907,60.373,63.193
2017-11-04,32.87,21.71,3.611,34.44,81.423,69.266,58.486,73.176,65.192
2017-11-05,40.21,0.27,3.984,41.99,87.437,70.774,60.093,75.583,66.99
2017-11-06,51.36,0.09,4.278,49.79,89.147,79.517,60.136,73.151,68.583
2017-11-07,46.94,0.16,4.079,44.34,82.452,85.332,58.567,68.973,64.673
2017-11-08,41.18,0.69,4.73,38.66,76.227,77.77,55.832,64.463,61.267
2017-11-09,36.11,0.07,4.045,34.99,70.615,70.371,52.431,60.198,58.282
2017-11-10,34.78,18.44,3.748,33.65,70.223,65.577,55.046,67.766,55.684
2017-11-11,36.02,0.25,4.333,39.86,68.583,66.258,54.968,68.457,53.424
2017-11-12,46.08,0.0,4.971,44.04,65.356,72.16,53.977,65.952,51.458
2017-11-13,45.89,0.01,4.624,41.95,61.798,75.985,52.026,62.333,49.747
2017-11-14,42.13,0.01,4.238,38.29,58.228,70.0,49.399,58.555,48.242
2017-11-15,36.31,0.0,4.628,34.45,54.798,64.081,46.433,55.013,46.909
2017-11-16,31.4,5.04,4.976,32.79,52.948,59.261,43.872,52.522,45.744
2017-11-17,30.68,13.71,4.337,34.11,54.398,56.538,44.691,56.06,44.727
2017-11-18,47.35,47.25,4.059,50.64,82.581,59.773,84.994,128.219,81.781
2017-11-19,91.18,0.03,5.166,84.89,116.909,77.033,106.808,149.372,114.282
2017-11-20,107.94,0.16,5.055,82.82,116.606,111.188,120.512,147.12,142.72
2017-11-21,88.01,23.12,4.416,73.29,116.03,134.553,135.165,154.88,135.404
2017-11-22,82.36,0.31,4.943,79.21,119.074,125.307,138.465,147.632,129.054
2017-11-23,85.19,0.08,5.974,77.09,117.772,125.217,135.325,134.638,123.519
2017-11-24,72.48,0.02,5.67,65.71,108.002,123.214,127.653,120.601,113.08
2017-11-25,63.42,8.37,4.127,62.58,101.035,107.883,118.725,109.81,103.966
2017-11-26,59.3,6.16,4.077,64.36,95.622,97.239,108.974,100.503,96.009
2017-11-27,57.86,0.39,4.509,61.09,89.575,91.42,98.823,91.523,89.062
2017-11-28,49.95,0.17,4.483,53.81,83.322,88.027,89.085,83.44,82.986
2017-11-29,44.99,0.15,4.729,47.92,77.273,82.237,80.132,76.452,77.656
2017-11-30,43.18,0.91,4.2,42.97,71.983,75.596,72.19,70.517,72.982
2017-12-01,41.66,0.12,4.905,39.02,67.119,69.916,65.306,65.53,68.873
2017-12-02,37.03,0.06,5.109,36.82,62.652,65.333,59.458,61.305,65.254
2017-12-03,33.55,0.12,4.796,34.09,58.554,61.586,54.558,57.695,62.064
2017-12-04,33.31,4.62,3.792,31.96,56.139,58.397,50.884,55.153,59.266
2017-12-05,32.71,0.4,4.319,30.77,53.688,55.749,47.748,52.7,56.797
2017-12-06,33.53,0.87,4.593,34.02,51.322,53.609,45.137,50.469,54.613
2017-12-07,34.98,2.28,4.411,33.43,49.531,51.629,43.012,48.582,52.682
2017-12-08,37.69,5.74,4.398,33.92,48.994,49.505,41.765,47.782,50.98
2017-12-09,43.01,0.0,4.138,37.28,47.899,47.802,40.489,46.512,49.466
2017-12-10,39.59,0.33,3.823,33.94,46.336,46.574,39.291,45.123,48.114
2017-12-11,33.09,0.02,3.699,30.49,44.64,45.406,38.124,43.766,46.9
2017-12-12,29.63,0.04,4.262,28.23,42.925,43.74,36.987,42.499,45.806
2017-12-13,28.29,0.08,4.124,26.61,41.213,42.151,35.892,41.337,44.816
2017-12-14,27.35,0.17,4.764,25.43,39.76,40.715,34.852,40.276,43.913
2017-12-15,26.37,8.8,4.685,25.18,40.678,39.644,35.298,41.573,43.099
2017-12-16,28.62,0.26,5.815,26.61,40.867,39.278,35.179,41.342,42.358
2017-12-17,29.58,2.59,4.842,27.61,40.821,39.629,34.98,40.6,41.679
2017-12-18,29.57,0.77,5.327,25.68,40.425,39.742,34.496,39.548,41.047
2017-12-19,27.26,2.0,5.664,24.72,40.015,38.303,33.869,38.486,40.458
2017-12-20,25.09,12.14,4.967,27.21,42.422,37.129,35.779,41.827,39.914
2017-12-21,29.17,8.27,3.676,32.69,45.465,37.281,37.663,44.084,39.41
2017-12-22,47.21,1.96,3.176,40.72,46.747,39.384,38.522,43.697,38.941
2017-12-23,57.76,7.19,3.737,37.63,48.266,42.066,39.507,43.668,38.502
2017-12-24,53.83,16.44,3.97,35.97,52.537,42.92,44.345,50.743,45.543
2017-12-25,58.52,16.7,4.735,46.24,58.316,44.939,51.455,60.387,59.502
